0,"TEXT_MANSEA302_00681_SEQ_00","The Maelstrom recruitment officer seems eager to welcome you to Limsa Lominsa's Grand Company."
1,"TEXT_MANSEA302_00681_SEQ_01","You have confirmed your intention to join the ranks of the Maelstrom. Visit Maelstrom Command in Limsa Lominsa, and speak with the personnel officer to be formally inducted into the Grand Company."
2,"TEXT_MANSEA302_00681_SEQ_02","Your formal induction into the Maelstrom is interrupted by an urgent report concerning an imperial attack on a Highwind Skyways airship. Head to Cedarwood and determine the fate of the crippled vessel and its crew."
3,"TEXT_MANSEA302_00681_SEQ_03","You have defeated the imperial soldiers intent on requisitioning the downed airship. You learn that the vessel's crew, Biggs and Wedge, are engineers from Garlond Ironworks, and that Master Garlond himself has been missing since the Calamity. Return to Maelstrom Command and report to the personnel officer."
4,"TEXT_MANSEA302_00681_SEQ_04","Back at Maelstrom Command, the personnel officer praises your efforts, and assures you that the two engineers you encountered made it home without further incident. He then expresses his eagerness to complete your induction into the ranks of the Maelstrom. Speak with him once more when you are ready to attend to the formalities."
5,"TEXT_MANSEA302_00681_SEQ_05","dummy"
6,"TEXT_MANSEA302_00681_SEQ_06","dummy"
7,"TEXT_MANSEA302_00681_SEQ_07","dummy"
8,"TEXT_MANSEA302_00681_SEQ_08","dummy"
9,"TEXT_MANSEA302_00681_SEQ_09","dummy"
10,"TEXT_MANSEA302_00681_SEQ_10","dummy"
11,"TEXT_MANSEA302_00681_SEQ_11","dummy"
12,"TEXT_MANSEA302_00681_SEQ_12","dummy"
13,"TEXT_MANSEA302_00681_SEQ_13","dummy"
14,"TEXT_MANSEA302_00681_SEQ_14","dummy"
15,"TEXT_MANSEA302_00681_SEQ_15","dummy"
16,"TEXT_MANSEA302_00681_SEQ_16","dummy"
17,"TEXT_MANSEA302_00681_SEQ_17","dummy"
18,"TEXT_MANSEA302_00681_SEQ_18","dummy"
19,"TEXT_MANSEA302_00681_SEQ_19","dummy"
20,"TEXT_MANSEA302_00681_SEQ_20","dummy"
21,"TEXT_MANSEA302_00681_SEQ_21","dummy"
22,"TEXT_MANSEA302_00681_SEQ_22","dummy"
23,"TEXT_MANSEA302_00681_SEQ_23","dummy"
24,"TEXT_MANSEA302_00681_TODO_00","Speak with the personnel officer at Maelstrom Command."
25,"TEXT_MANSEA302_00681_TODO_01","Head to Cedarwood and determine the fate of the airship and its crew."
