0,TEXT_HEAVNA116_01595_SEQ_00,Honoroit se fait un sang d'encre pour Emmanellain.
1,TEXT_HEAVNA116_01595_SEQ_01,"Inquiet pour Emmanellain, Honoroit vous a demandé de l'aider à ratisser Voor Sian Siran pour le retrouver. Rendez-vous à l'endroit indiqué et scrutez les environs."
2,TEXT_HEAVNA116_01595_SEQ_02,"Malgré vos efforts, vous n'avez pas retrouvé Emmanellain. Observez à un autre endroit et voyez si vous avez plus de chance cette fois-ci."
3,TEXT_HEAVNA116_01595_SEQ_03,"Alors que vous cherchiez la trace du deuxième fils du comte de Fortemps, Honoroit est venu vous rejoindre. Paniqué, il vous a révélé avoir assisté à la capture d'Emmanellain par les Vanu Vanu. Suivez-le pour découvrir ce qu'il est advenu du jeune noble."
4,TEXT_HEAVNA116_01595_SEQ_04,"Après avoir discuté avec Honoroit, il a été décidé que vous iriez délivrer Emmanellain pendant que le jeune page partirait chercher des renforts au Rosier. Vous vous êtes alors lancée à l'assaut des Vanu Vanu, et après avoir éliminé plusieurs ennemis, vous avez réussi à libérer le fils du comte de Fortemps, puis à l'escorter vers la sortie du village d'Ok' Bendu..."
5,TEXT_HEAVNA116_01595_SEQ_05,"Vous avez alors été rejoints par Haurchefant et d'autres chevaliers ishgardais, mais pour votre grand désespoir, vous avez également constaté que vos adversaires étaient en très grand nombre. Et ce n'est pas tout, le chef de la tribu a invoqué Bismarck, une gigantesque baleine volante, qu'Haurchefant a im­mé­dia­te­ment identifiée comme étant un Primordial. Heu­reu­se­ment, alors que l'af­fron­te­ment semblait inévitable, Cid est arrivé à la rescousse, vous emmenant en lieu sûr en compagnie d'Emmanellain et d'Haurchefant."
6,TEXT_HEAVNA116_01595_SEQ_06,"Cid vous a expliqué que sa présence était due à une coïncidence, car il avait été appelé par le Saint-Siège pour participer à la réparation du Protecteur, un aéronef ishgardais. Après vous avoir assuré qu'il n'avait fait que vous rendre la pareille pour les nombreuses fois où vous lui étiez venue en aide, il s'en est allé pour rejoindre ses compagnons qui s'étaient déjà mis au travail sur l'appareil."
7,TEXT_HEAVNA116_01595_SEQ_07,
8,TEXT_HEAVNA116_01595_SEQ_08,
9,TEXT_HEAVNA116_01595_SEQ_09,
10,TEXT_HEAVNA116_01595_SEQ_10,
11,TEXT_HEAVNA116_01595_SEQ_11,
12,TEXT_HEAVNA116_01595_SEQ_12,
13,TEXT_HEAVNA116_01595_SEQ_13,
14,TEXT_HEAVNA116_01595_SEQ_14,
15,TEXT_HEAVNA116_01595_SEQ_15,
16,TEXT_HEAVNA116_01595_SEQ_16,
17,TEXT_HEAVNA116_01595_SEQ_17,
18,TEXT_HEAVNA116_01595_SEQ_18,
19,TEXT_HEAVNA116_01595_SEQ_19,
20,TEXT_HEAVNA116_01595_SEQ_20,
21,TEXT_HEAVNA116_01595_SEQ_21,
22,TEXT_HEAVNA116_01595_SEQ_22,
23,TEXT_HEAVNA116_01595_SEQ_23,
24,TEXT_HEAVNA116_01595_TODO_00,Observer les alentours à l'endroit indiqué
25,TEXT_HEAVNA116_01595_TODO_01,Observer les alentours à l'endroit indiqué
26,TEXT_HEAVNA116_01595_TODO_02,Parler à Honoroit
27,TEXT_HEAVNA116_01595_TODO_03,Parler à Honoroit
28,TEXT_HEAVNA116_01595_TODO_04,Parler à Cid
29,TEXT_HEAVNA116_01595_TODO_05,
30,TEXT_HEAVNA116_01595_TODO_06,
31,TEXT_HEAVNA116_01595_TODO_07,
32,TEXT_HEAVNA116_01595_TODO_08,
33,TEXT_HEAVNA116_01595_TODO_09,
34,TEXT_HEAVNA116_01595_TODO_10,
35,TEXT_HEAVNA116_01595_TODO_11,
36,TEXT_HEAVNA116_01595_TODO_12,
37,TEXT_HEAVNA116_01595_TODO_13,
38,TEXT_HEAVNA116_01595_TODO_14,
39,TEXT_HEAVNA116_01595_TODO_15,
40,TEXT_HEAVNA116_01595_TODO_16,
41,TEXT_HEAVNA116_01595_TODO_17,
42,TEXT_HEAVNA116_01595_TODO_18,
43,TEXT_HEAVNA116_01595_TODO_19,
44,TEXT_HEAVNA116_01595_TODO_20,
45,TEXT_HEAVNA116_01595_TODO_21,
46,TEXT_HEAVNA116_01595_TODO_22,
47,TEXT_HEAVNA116_01595_TODO_23,
48,TEXT_HEAVNA116_01595_HONOROIT_000_000,Cela fait un certain temps que nous sommes sans nouvelles de sire Emmanellain. Où a-t-il bien pu disparaître ?
49,TEXT_HEAVNA116_01595_HONOROIT_000_001,"Je suis inquiet pour lui... Dame , pourriez-vous m'aider à le chercher ? Nous irons plus vite si nous nous séparons. Fouillez la partie sud-est et retrouvez-moi au nord lorsque vous aurez fini, d'accord ?"
50,TEXT_HEAVNA116_01595_SYSTEM_000_010,Vous ne voyez aucun signe d'Emmanellain...
51,TEXT_HEAVNA116_01595_HONOROIT_000_020,"D-Dame  ! C'est terrible ! Sire Emmanellain, il... Les Vanu Vanu l'ont capturé !"
52,TEXT_HEAVNA116_01595_HONOROIT_000_021,"Quand je l'ai trouvé, il était encerclé par une horde de ces créatures qui s'amusaient à le tirailler entre leurs serres... Je vous en prie, nous devons lui porter secours !"
53,TEXT_HEAVNA116_01595_HONOROIT_000_030,"Les Vanu Vanu ont dû emmener sire Emmanellain dans une de leurs bases, peut-être pour le présenter à leur chef..."
54,TEXT_HEAVNA116_01595_HONOROIT_000_031,Je vais retourner au Rosier pour tout raconter à dame Laniaitte et obtenir de l'aide.
55,TEXT_HEAVNA116_01595_HONOROIT_000_032,"Dame , si jamais vous arrivez à déjouer la vigilance de leurs gardes et que vous avez une chance de sauver sire Emmanellain, je vous en prie, n'hésitez pas !"
56,TEXT_HEAVNA116_01595_HONOROIT_000_033,Je sais bien qu'il se montre souvent présomptueux... insensible... et in­sup­por­ta­ble... mais il ne mérite pas un tel sort !
57,TEXT_HEAVNA116_01595_CID_000_040,"Qu'est-ce que tu serais devenue si on n'avait pas été là pour te sauver, hein ? Pas besoin de nous remercier, tu l'as déjà fait un paquet de fois pour nous !"
58,TEXT_HEAVNA116_01595_CID_000_041,"Au cas où tu te demanderais, nos retrouvailles sont dues à un heureux concours de cir­cons­tan­ces. Le Saint-Siège a demandé l'assistance des Forges de Garlond pour la réparation du Protecteur."
59,TEXT_HEAVNA116_01595_CID_000_042,"J'ai alors décidé de venir au camp de Cime-des-nuages pour voir l'aéronef de mes propres yeux, avant d'apprendre que tu étais toi-même sur les lieux pour accompagner un dénommé Emmanellain."
60,TEXT_HEAVNA116_01595_CID_000_043,"C'est à ce moment qu'un homme à son service est arrivé, tout paniqué, bredouillant que son maître avait été capturé par des hommes-bêtes et que tu étais partie seule à son secours. Il était clair que nous ne pouvions pas t'abandonner."
61,TEXT_HEAVNA116_01595_CID_000_044,"Bon, je suis vraiment désolé de partir si vite, mais j'ai beaucoup à faire, et mes compagnons sont déjà au travail. Nous nous reverrons bientôt, Player."
62,TEXT_HEAVNA116_01595_EMMANELLAIN_000_045,"... Comment ? *Moi*, effrayé !? L'espace d'un instant peut-être, et encore ! Ha ha... ha..."
63,TEXT_HEAVNA116_01595_HAURCHEFANT_000_046,"Réjouissons-nous, mon amie, car nous sommes toujours en vie ! Et c'est bien la seule chose qui compte, n'est-ce pas ?"
64,TEXT_HEAVNA116_01595_HONOROIT_100_047,"Dame , je vous remercie d'avoir sauvé sire Emmanellain !"
65,TEXT_HEAVNA116_01595_QIB_TODO001,Sauvez Emmanellain !
66,TEXT_HEAVNA116_01595_QIB_TODO002,Échappez-vous tout en protégeant Emmanellain !
67,TEXT_HEAVNA116_01595_EMMANELLAIN_BATTLETALK_000_001,"Par la Conquérante, vous... vous n'allez pas me manger, au moins ? Promettez-moi que ce n'est pas le sort que vous réservez à vos prisonniers !"
68,TEXT_HEAVNA116_01595_EMMANELLAIN_BATTLETALK_000_002,Dame  ! Par ici !
69,TEXT_HEAVNA116_01595_HONU_BATTLETALK_000_003,Ceux d'en bas sont venus chercher le prisonnier ! Renvoyez-les d'où ils sont venus !
70,TEXT_HEAVNA116_01595_HONU_BATTLETALK_000_010,"Ceux d'en bas essayent de s'échapper ! Guerriers de Vundu, attrapez-les !"
71,TEXT_HEAVNA116_01595_HAURCHEFANT_BATTLETALK_000_020,"Tiens bon, Player, on est là !"
72,TEXT_HEAVNA116_01595_EMMANELLAIN_BATTLETALK_000_021,"Haurchefant, c'est toi ? Dieux soient loués ! Sors-nous vite de ce pétrin !"
73,TEXT_HEAVNA116_01595_HAURCHEFANT_BATTLETALK_000_022,"Nous allons les retenir ici ! Player, protège Emmanellain !"
