key,0,1
#,,
int32,str,str
0,"TEXT_KINGZE009_05127_SEQ_00","<UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow>Règle spéciale<Indent/>:  synchronisation de quête<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Le responsable de la raffinerie de céruleum souhaite se lancer dans une nouvelle affaire."
1,"TEXT_KINGZE009_05127_SEQ_01",""
2,"TEXT_KINGZE009_05127_SEQ_02",""
3,"TEXT_KINGZE009_05127_SEQ_03",""
4,"TEXT_KINGZE009_05127_SEQ_04",""
5,"TEXT_KINGZE009_05127_SEQ_05",""
6,"TEXT_KINGZE009_05127_SEQ_06",""
7,"TEXT_KINGZE009_05127_SEQ_07",""
8,"TEXT_KINGZE009_05127_SEQ_08",""
9,"TEXT_KINGZE009_05127_SEQ_09",""
10,"TEXT_KINGZE009_05127_SEQ_10",""
11,"TEXT_KINGZE009_05127_SEQ_11",""
12,"TEXT_KINGZE009_05127_SEQ_12",""
13,"TEXT_KINGZE009_05127_SEQ_13",""
14,"TEXT_KINGZE009_05127_SEQ_14",""
15,"TEXT_KINGZE009_05127_SEQ_15",""
16,"TEXT_KINGZE009_05127_SEQ_16",""
17,"TEXT_KINGZE009_05127_SEQ_17",""
18,"TEXT_KINGZE009_05127_SEQ_18",""
19,"TEXT_KINGZE009_05127_SEQ_19",""
20,"TEXT_KINGZE009_05127_SEQ_20",""
21,"TEXT_KINGZE009_05127_SEQ_21",""
22,"TEXT_KINGZE009_05127_SEQ_22",""
23,"TEXT_KINGZE009_05127_SEQ_23",""
24,"TEXT_KINGZE009_05127_TODO_00","Parler au responsable de la raffinerie"
25,"TEXT_KINGZE009_05127_TODO_01","Paré<If(PlayerParameter(4))>e<Else/></If> du prototype en fibre de céruleum, parler au marchand pelupelu"
26,"TEXT_KINGZE009_05127_TODO_02","<Emphasis>/danser</Emphasis> pour le marchand pelupelu"
27,"TEXT_KINGZE009_05127_TODO_03","Parler au responsable de la raffinerie"
28,"TEXT_KINGZE009_05127_TODO_04",""
29,"TEXT_KINGZE009_05127_TODO_05",""
30,"TEXT_KINGZE009_05127_TODO_06",""
31,"TEXT_KINGZE009_05127_TODO_07",""
32,"TEXT_KINGZE009_05127_TODO_08",""
33,"TEXT_KINGZE009_05127_TODO_09",""
