0,TEXT_KINGZE015_05133_SEQ_00,"**Règle spéciale :  synchronisation de quête**
Ce travailleur des Sources de Sheshenewezi semble perdu dans ses pensées."
1,TEXT_KINGZE015_05133_SEQ_01,
2,TEXT_KINGZE015_05133_SEQ_02,
3,TEXT_KINGZE015_05133_SEQ_03,
4,TEXT_KINGZE015_05133_SEQ_04,
5,TEXT_KINGZE015_05133_SEQ_05,
6,TEXT_KINGZE015_05133_SEQ_06,
7,TEXT_KINGZE015_05133_SEQ_07,
8,TEXT_KINGZE015_05133_SEQ_08,
9,TEXT_KINGZE015_05133_SEQ_09,
10,TEXT_KINGZE015_05133_SEQ_10,
11,TEXT_KINGZE015_05133_SEQ_11,
12,TEXT_KINGZE015_05133_SEQ_12,
13,TEXT_KINGZE015_05133_SEQ_13,
14,TEXT_KINGZE015_05133_SEQ_14,
15,TEXT_KINGZE015_05133_SEQ_15,
16,TEXT_KINGZE015_05133_SEQ_16,
17,TEXT_KINGZE015_05133_SEQ_17,
18,TEXT_KINGZE015_05133_SEQ_18,
19,TEXT_KINGZE015_05133_SEQ_19,
20,TEXT_KINGZE015_05133_SEQ_20,
21,TEXT_KINGZE015_05133_SEQ_21,
22,TEXT_KINGZE015_05133_SEQ_22,
23,TEXT_KINGZE015_05133_SEQ_23,
24,TEXT_KINGZE015_05133_TODO_00,Récupérer  dans les ruines de la mine à Tonatenyawi
25,TEXT_KINGZE015_05133_TODO_01,Remettre  au travailleur des Sources de Sheshenewezi
26,TEXT_KINGZE015_05133_TODO_02,
27,TEXT_KINGZE015_05133_TODO_03,
28,TEXT_KINGZE015_05133_TODO_04,
29,TEXT_KINGZE015_05133_TODO_05,
30,TEXT_KINGZE015_05133_TODO_06,
31,TEXT_KINGZE015_05133_TODO_07,
32,TEXT_KINGZE015_05133_TODO_08,
33,TEXT_KINGZE015_05133_TODO_09,
34,TEXT_KINGZE015_05133_TODO_10,
35,TEXT_KINGZE015_05133_TODO_11,
36,TEXT_KINGZE015_05133_TODO_12,
37,TEXT_KINGZE015_05133_TODO_13,
38,TEXT_KINGZE015_05133_TODO_14,
39,TEXT_KINGZE015_05133_TODO_15,
40,TEXT_KINGZE015_05133_TODO_16,
41,TEXT_KINGZE015_05133_TODO_17,
42,TEXT_KINGZE015_05133_TODO_18,
43,TEXT_KINGZE015_05133_TODO_19,
44,TEXT_KINGZE015_05133_TODO_20,
45,TEXT_KINGZE015_05133_TODO_21,
46,TEXT_KINGZE015_05133_TODO_22,
47,TEXT_KINGZE015_05133_TODO_23,
48,TEXT_KINGZE015_05133_WORRYWORKER05133_000_000,"Regardez qui débarque de je ne sais où ! Dis donc, étrangère, tu ne voudrais pas me dépanner ?"
49,TEXT_KINGZE015_05133_WORRYWORKER05133_000_001,"Il y a plusieurs années, je travaillais dans les mines à Tonatenyawi, c'est une montagne à l'ouest d'ici. Mais j'ai préféré me consacrer à l'industrie du céruleum et badaboum, me voilà !"
50,TEXT_KINGZE015_05133_WORRYWORKER05133_000_002,"J'ai laissé pas mal d'affaires derrière moi, et j'aimerais remettre la main sur ma pioche favorite, un superbe outil avec un yeheheceyaa gravé dessus. Que veux-tu, j'ai un petit côté nostalgique..."
51,TEXT_KINGZE015_05133_WORRYWORKER05133_000_003,"Le hic dans cette histoire, c'est qu'une bande d'individus peu re­com­man­da­bles a décidé de s'installer à Tonatenyawi ! Toi, tu m'as l'air de savoir te défendre en cas d'échauffourée, pas vrai ? J'ai une petite récompense qui t'attend si tu arrives à me ramener ma pioche !"
52,TEXT_KINGZE015_05133_WORRYWORKER05133_000_006,"Ma pioche doit toujours se trouver dans la mine à Tonatenyawi ! Avec son yeheheceyaa gravé sur le manche, tu peux pas la louper !"
53,TEXT_KINGZE015_05133_SYSTEM_000_007,"Cette pioche est ornée d'une gravure de yeheheceyaa sur son manche, comme on vous l'a décrite."
54,TEXT_KINGZE015_05133_SYSTEM_000_008,Il n'y a aucun yeheheceyaa sur le manche. Ce n'est qu'une simple pioche...
55,TEXT_KINGZE015_05133_SYSTEM_000_009,"Vous apercevez un motif sur le manche de la pioche... On dirait un pampa arborant un étrange sourire. Mal­heu­reu­se­ment, ce n'est pas l'objet que vous recherchez."
56,TEXT_KINGZE015_05133_WORRYWORKER05133_000_010,"Alors, t'as déniché ma pioche ?"
57,TEXT_KINGZE015_05133_WORRYWORKER05133_000_011,Oooh oui ! C'est bien ma précieuse petite ! Quelle chance que personne ne l'ait subtilisée !
58,TEXT_KINGZE015_05133_WORRYWORKER05133_000_012,"Et la mine, alors ? À l'abandon, je parie ! Entre nous, je ne pensais pas avoir la chance d'utiliser mon outil favori de sitôt, mais j'ai découvert que certains de mes talents d'autrefois pourraient s'avérer bénéfiques dans l'ex­ploi­ta­tion du céruleum !"
59,TEXT_KINGZE015_05133_WORRYWORKER05133_000_013,"Enfin, je ne vais pas te retenir toute la soirée non plus ! Merci d'avoir pris tant de risques pour moi ! À la revoyure !"
