key,0,1,2,3
#,File,WidthScale,,
int32,str,byte,bit&01,bit&02
0,"",0,False,True
1,"chn_dark001f",0,False,True
2,"chn_light01f",0,False,True
3,"chn_water01f",0,False,True
4,"chn_wind001f",0,False,True
5,"chn_fire001f",0,False,True
6,"chn_thunder1f",0,False,True
7,"chn_earth001f",0,False,True
8,"chn_ice001f",0,False,True
9,"chn_hfchain1f",0,False,True
10,"chn_holm001f",30,False,False
11,"chn_galred01f",0,False,True
12,"chn_nomal01f",0,False,True
13,"chn_tankmog1f",0,False,True
14,"chn_subbly_mgc01f",0,False,True
15,"chn_guilty1f",0,False,True
16,"chn_astral1f",0,False,True
17,"chn_tergetfix1f",0,False,True
18,"chn_ibara01f",0,False,True
19,"chn_kosoku1f",0,False,True
20,"chn_kabau1f",10,False,False
21,"chn_raikou1s",0,False,True
22,"gard_pow00bf",0,False,True
23,"gard_pow00af",0,False,True
24,"gard_pow01bf",0,False,True
25,"chn_kabau1f",40,False,True
26,"chn_miriam1c",0,False,True
27,"chn_phoenix001t",0,False,True
28,"chn_alpha0h",0,False,True
29,"chn_beta0h",0,False,True
30,"chn_m0237s",0,False,True
31,"chn_gilkusa01f",0,False,True
32,"chn_m128kusari_rf",0,False,True
33,"chn_m128kusari_lf",0,False,True
34,"chn_m128kusari_pcf",0,False,True
35,"chn_genryu0f",0,False,True
36,"chn_m102kusari0f",0,False,True
37,"chn_m055_64page0f",0,False,True
38,"chn_magnet0c",0,False,True
39,"chn_bismarck01h",0,False,True
40,"chn_bismarck02h",0,False,True
41,"chn_d1007_01f",0,False,True
42,"chn_jobast0f",0,False,True
43,"chn_m0070_0c",0,False,True
44,"chn_m0070_1c",0,False,True
45,"chn_elem0f",0,False,True
46,"chn_count05f",0,False,True
47,"chn_m011order0f",0,False,True
48,"m311_sp02f",0,False,True
49,"chn_spiderweb0c",0,False,True
50,"chn_elec1f",0,False,True
51,"chn_kusabi_d0t",0,False,True
52,"chn_kusabi_h0t",0,False,True
53,"chn_holm002f",0,False,True
54,"chn_m0354_0c",0,False,True
55,"chn_m344pow01h",0,False,True
56,"chn_qicether0c",0,False,True
57,"chn_arrow01f",0,False,True
58,"chn_m0308_0k",40,False,True
59,"chn_m7001sp10h",30,False,True
60,"chn_m0012af",0,False,True
61,"chn_m0377_0k",0,False,True
62,"chn_2sp16_0c",15,False,True
63,"chn_m0012_0k",0,False,True
64,"chn_m0109ac",0,False,True
65,"chn_whm_qib0f",0,False,True
66,"chn_m0372_01j",0,False,True
67,"chn_m0117power_give_01i",0,False,True
68,"chn_2sp16_0c",12,False,True
69,"chn_m0460_0t",0,False,True
70,"chn_kizuna01f",0,False,True
71,"chn_hfchain2t",100,False,True
72,"chm_m0420sp01f",0,False,True
73,"chn_m0012i8f",0,False,True
74,"chn_m0127_santoshin01x",0,False,True
75,"chn_m0103ah",0,False,True
76,"chn_m0471ah",0,False,True
77,"chn_m0308_1f",0,False,True
78,"chn_m0480_hfchain1x",0,False,True
79,"chn_m0273_17t",0,False,True
80,"chn_holm003f",0,False,True
81,"chn_gilkusa02x",0,False,True
82,"chn_m0295_black0i",0,False,True
83,"chn_oblivion0i",0,False,True
84,"chn_teke01h",0,False,True
85,"chn_ice002f",0,False,True
86,"chn_m0361_mainte_0i",0,False,True
87,"chn_m0326_0c",0,False,True
88,"chn_m0361_mainte_1i",0,False,True
89,"chn_teke02x",0,False,True
90,"chn_m0560_01i",0,False,True
91,"chn_m0118rai0h",0,False,True
92,"chn_m0524_0h",0,False,True
93,"chn_m0524_1h",0,False,True
94,"chn_tergetfix1f",50,False,True
95,"chn_aoz_mgc057t",10,False,True
96,"chn_c0501_fire001p",0,False,True
97,"chn_c0501_ice001p",0,False,True
98,"chn_m0598_0c",0,False,True
99,"chn_m0611_0x",0,False,True
100,"chn_ytc_01h1",0,False,True
101,"chn_m0621_0w",0,False,True
102,"chn_sinentai01p",0,False,True
103,"chn_dark002p",0,False,True
104,"chn_m0459_fire01k1",0,False,True
105,"chn_m0459_fire02k1",0,False,True
106,"chn_m0459_fire03k1",0,False,True
107,"chn_m0459_fire04k1",0,False,True
108,"chn_hfchain3k1",0,False,True
109,"chn_m0618_cut01k1",0,False,True
110,"chn_hikari_jyunbi01v",0,False,True
111,"chn_hikari_ketugou01v",0,False,True
112,"chn_d1041_0v",0,False,True
113,"chn_darklift01x",0,False,True
114,"chn_m0027_magic1_0d1",0,False,True
115,"chn_m0027_magic2_0d1",0,False,True
116,"chn_m0674_c1v",0,False,True
117,"chn_m0674_c0v",0,False,True
118,"chn_kodaijin_gugenka0k1",0,False,True
119,"chn_subbly_mgc_r01t",0,False,True
120,"chn_subbly_mgc_l01t",0,False,True
121,"chn_teke03t",0,False,True
122,"chn_m0410_0p",0,False,True
123,"chn_data_tensou_0p",0,False,True
124,"chn_magnet0c",0,True,True
125,"chn_kabau1f",100,False,True
126,"chn_ffviiidraw01k1",0,False,True
127,"chn_ffviiidraw02k1",0,False,True
128,"chn_hfchain1f",0,False,True
129,"chn_leave_0v",0,False,True
130,"chn_closer_0v",0,False,True
131,"chn_m0120_0v",0,False,True
132,"chn_m0120_1v",0,False,True
133,"chn_d1049_slow01k1",0,False,True
134,"chn_d1049_quick01k1",0,False,True
135,"chn_astral1f",0,True,True
136,"chn_m0408_physical_d1",0,False,True
137,"chn_m0408_magique_d1",0,False,True
138,"chn_earth001f",0,False,True
139,"chn_ffviiidraw03k1",0,False,True
140,"chn_draw_ice01t",0,False,True
141,"chn_draw_roc01t",0,False,True
142,"chn_draw_wat01t",0,False,True
143,"chn_draw_fre01t",0,False,True
144,"chn_draw_thn01t",0,False,True
145,"chn_draw_win01t",0,False,True
146,"chn_ether_supply01t",0,False,True
147,"chn_d1003_01t",0,False,True
148,"chn_w4d1_0c",0,False,True
149,"chn_d1050_chain01w",0,False,True
150,"chn_qic_ethersupply0g",0,False,True
151,"chn_pchange_t0a1",0,False,True
152,"chm_m0704spp",0,False,True
153,"chn_9s_hak_n4r3p",0,False,True
154,"chn_daiya_bm01t1",0,False,True
155,"chn_daiya_bm02t1",0,False,True
156,"chn_daiya_bm03t1",0,False,True
157,"chn_daiya_bm04t1",0,False,True
158,"chn_daiya_bm05t1",0,False,True
159,"chn_m0301_ssdd_n1",0,False,True
160,"chn_m0123_c0d1",0,False,True
161,"chn_m0388_charge0g",0,False,True
162,"chn_m9994_dark001_r1",0,False,True
163,"chn_m0731_0m1",0,False,True
164,"chn_m0713_01w",0,False,True
165,"chn_m0733_0c",0,False,True
166,"chn_m0720_0c",0,False,True
167,"chn_m0732_fire01k1",0,False,True
168,"chn_m0732_darkness01k1",0,False,True
169,"chn_m0343_subbly_mgc01_n1",0,False,True
170,"chn_kabau2w",0,False,True
171,"chn_m0713_02w",0,False,True
172,"chn_beta1c",0,False,True
173,"chn_m0124_0c",0,False,True
174,"chn_gff_qic01v",0,False,True
175,"chn_ether_supply_l01t",0,False,True
176,"chn_holm_ec032_c0a1",0,False,True
177,"chn_m0372_cloth_r1",0,False,True
