key,0,1
#,,
int32,byte,byte
0,0,0
38737,1,25
38738,1,25
38739,1,25
38740,1,25
38741,1,25
38742,1,25
38743,1,25
38744,1,25
38745,2,20
38746,2,20
38747,3,50
39732,1,25
39733,1,25
39734,1,25
39735,1,25
39736,1,25
39737,1,25
39738,1,25
39739,1,25
39740,2,20
39741,2,20
39742,3,50
39743,1,25
39744,1,25
39745,1,25
39746,1,25
39747,1,25
39748,1,25
39749,1,25
39750,1,25
39751,2,20
39752,2,20
39753,3,50
41180,1,25
41181,1,25
41182,1,25
41183,1,25
41184,1,25
41185,1,25
41186,1,25
41187,1,25
41188,2,20
41189,2,20
41190,3,50
41191,1,25
41192,1,25
41193,1,25
41194,1,25
41195,1,25
41196,1,25
41197,1,25
41198,1,25
41199,2,20
41200,2,20
41201,3,50
45679,1,25
45680,1,25
45681,1,25
45682,1,25
45683,1,25
45684,1,25
45685,1,25
45686,1,25
45687,2,20
45688,2,20
45689,3,50
49009,1,25
49010,1,25
49011,1,25
49012,1,25
49013,1,25
49014,1,25
49015,1,25
49016,1,25
49017,2,20
49018,2,20
49019,3,50
49020,1,25
49021,1,25
49022,1,25
49023,1,25
49024,1,25
49025,1,25
49026,1,25
49027,1,25
49028,2,20
49029,2,20
49030,3,50
49031,1,25
49032,1,25
49033,1,25
49034,1,25
49035,1,25
49036,1,25
49037,1,25
49038,1,25
49039,2,20
49040,2,20
49041,3,50
49042,1,25
49043,1,25
49044,1,25
49045,1,25
49046,1,25
49047,1,25
49048,1,25
49049,1,25
49050,2,20
49051,2,20
49052,3,50
49053,1,25
49054,1,25
49055,1,25
49056,1,25
49057,1,25
49058,1,25
49059,1,25
49060,1,25
49061,2,20
49062,2,20
49063,3,50
