key,0,1,2,3,4,5,6,7,8,9,10,11,12
#,ModelKey,HousingItemCategory,UsageType,UsageParameter,HousingLayoutLimit,Event,Item,DestroyOnRemoval,,,,,
int32,byte,HousingItemCategory,byte,uint32,HousingLayoutLimit,uint32,Item,bit&01,bit&02,bit&04,byte,byte,byte
131072,0,17,0,0,0,0,0,False,False,True,0,0,0
131073,1,17,0,0,0,0,6686,False,False,True,0,0,0
131074,2,17,0,0,0,0,6476,False,False,True,0,0,0
131075,3,17,0,0,0,0,6479,False,False,True,0,0,0
131076,4,17,0,0,2,720898,6475,False,False,True,0,0,0
131077,5,17,0,0,0,0,6481,False,False,True,0,0,0
131078,6,17,0,0,0,0,6482,False,False,True,0,0,0
131079,7,17,0,0,0,0,6483,False,False,True,0,0,0
131080,8,17,0,0,0,0,6484,False,False,True,0,0,0
131081,9,17,0,0,0,0,6485,False,False,True,0,0,0
131082,10,17,0,0,0,0,6486,False,False,True,0,0,0
131083,11,17,0,0,0,0,6487,False,False,True,0,0,0
131084,12,17,0,0,20,0,6502,False,False,True,0,0,0
131085,13,17,0,0,0,0,6488,False,False,True,0,0,0
131086,14,17,0,0,0,0,6489,False,False,True,0,0,0
131087,15,17,0,0,0,0,6477,False,False,True,0,0,0
131088,16,17,0,0,0,0,6478,False,False,True,0,0,0
131089,17,17,0,0,0,0,6480,False,False,True,0,0,0
131090,18,17,0,0,0,0,6490,False,False,True,0,0,0
131091,19,17,0,0,0,0,6491,False,False,True,0,0,0
131092,20,17,0,0,0,0,6687,False,False,True,0,0,0
131093,21,17,0,0,0,0,6492,False,False,True,0,0,0
131094,22,17,0,0,1,0,6600,True,False,False,0,1,1
131095,23,17,0,0,0,0,6494,False,False,True,0,0,0
131096,24,17,0,0,0,0,6495,False,False,True,0,0,0
131097,25,17,0,0,0,0,6496,False,False,True,0,0,0
131098,26,17,0,0,11,721037,6497,False,False,True,0,0,0
131099,27,17,0,0,0,0,6503,False,False,True,0,0,0
131100,28,17,0,0,12,721037,6498,False,False,True,0,0,0
131101,29,17,0,0,13,0,6499,False,False,True,0,0,0
131102,30,17,0,0,14,721037,6500,False,False,True,0,0,0
131103,31,17,0,0,15,0,6501,False,False,True,0,0,0
131104,32,17,0,0,0,0,6504,False,False,True,0,0,0
131105,33,17,0,0,0,0,6505,False,False,True,0,0,0
131106,34,17,0,0,0,721037,6506,False,False,True,0,0,0
131107,35,17,0,0,0,0,6507,False,False,True,0,0,0
131108,36,17,0,0,0,0,6508,False,False,True,0,0,0
131109,37,17,0,0,0,0,6509,False,False,True,0,0,0
131110,38,17,0,0,0,0,6510,False,False,True,0,0,0
131111,39,17,0,0,0,0,6511,False,False,True,0,0,0
131112,40,17,0,0,0,721037,6512,False,False,True,0,0,0
131113,41,17,0,0,24,720898,7115,False,False,True,0,0,0
131114,42,17,0,0,0,0,7116,False,False,True,0,0,0
131115,43,17,0,0,0,0,7117,False,False,True,0,0,0
131116,44,17,14,0,30,0,7118,False,False,True,0,0,0
131117,45,17,14,0,30,0,7119,False,False,True,0,0,0
131118,46,17,14,0,30,0,7120,False,False,True,0,0,0
131119,47,17,14,0,30,0,7121,False,False,True,0,0,0
131120,48,17,0,0,0,0,7122,False,False,True,0,0,0
131121,49,17,0,0,0,0,7123,False,False,True,0,0,0
131122,50,17,0,0,0,0,7124,False,False,True,0,0,0
131123,51,17,0,0,0,0,7125,False,False,True,0,0,0
131124,52,17,0,0,0,0,7126,False,False,True,0,0,0
131125,53,17,0,0,0,0,7127,False,False,True,0,0,0
131126,54,17,0,0,23,0,7128,False,False,True,0,0,0
131127,55,17,0,0,23,0,7129,False,False,True,0,0,0
131128,56,17,0,0,23,0,7130,False,False,True,0,0,0
131129,57,17,5,0,28,721097,7989,True,False,False,0,1,1
131130,58,17,0,0,0,0,7990,False,False,True,0,0,0
131131,59,17,0,0,0,0,7991,False,False,True,0,0,0
131132,60,17,0,0,0,0,7992,False,False,True,0,0,0
131133,61,17,0,0,0,0,7993,False,False,True,0,0,0
