key,0,1,2,3,4,5,6,7,8,9,10,11
#,GatheringLevel,IsShadowNode,TerritoryType,X,Y,Radius,,PlaceName,,GatheringPointBase,,
int32,byte,bit&01,TerritoryType,int16,int16,uint16,byte,PlaceName,byte,GatheringPointBase,uint16,uint16
0,65,False,613,1578,1434,800,2,2511,0,464,0,0
1,65,False,613,1344,516,600,2,2512,1,465,0,0
2,65,False,613,828,964,600,2,2513,2,466,0,0
3,65,False,613,768,1180,600,2,2514,3,467,0,0
4,65,False,613,192,1802,600,2,2515,4,468,0,0
5,70,False,613,1892,264,600,2,2516,5,472,0,0
6,65,False,614,704,1824,600,2,2517,6,469,0,0
7,65,False,614,1022,1782,600,2,2518,7,470,0,0
8,65,False,614,1688,1776,600,2,2519,8,471,0,0
9,70,False,614,444,1660,600,2,2520,9,473,0,0
10,70,False,614,496,484,600,2,2521,10,474,0,0
11,70,False,622,900,1100,600,2,2522,11,475,0,0
12,70,False,622,1100,1100,600,4,2523,12,476,0,0
13,70,False,621,644,880,600,2,2524,13,477,0,0
14,70,False,621,990,1100,600,2,2525,14,478,0,0
15,70,False,621,1180,1350,600,2,2526,15,479,0,0
16,70,False,813,656,1506,800,2,3341,16,635,0,0
17,75,False,813,324,1562,800,2,3342,17,636,0,0
18,75,False,813,646,1824,800,4,3343,18,637,0,0
19,75,False,816,968,620,600,2,3344,19,638,0,0
20,75,False,816,934,1046,800,2,3345,20,639,0,0
21,80,False,816,1224,1224,800,2,3346,21,640,0,0
22,80,False,816,1456,1404,800,2,3347,22,641,0,0
23,80,False,816,1412,1784,800,2,3348,23,642,0,0
24,80,False,817,216,1234,800,2,3349,24,643,0,0
25,80,False,817,424,1444,800,2,3350,25,644,0,0
26,70,False,817,265,1335,300,2,3456,26,696,0,0
27,70,False,817,185,1465,300,4,3457,27,697,0,0
28,70,True,613,1961,433,300,2,3627,28,480,0,0
29,70,True,613,1911,89,300,2,3628,29,530,0,0
30,70,True,614,501,1839,300,2,3629,30,481,0,0
31,70,True,622,1034,1211,225,4,3630,31,482,0,0
32,70,True,621,1061,1194,225,4,3631,32,483,0,0
33,75,True,813,560,1757,300,2,3632,33,645,0,0
34,80,True,816,1450,1183,300,2,3633,34,646,0,0
35,80,True,817,234,1403,300,2,3634,35,647,0,0
36,0,False,0,0,0,0,0,0,0,0,0,0
37,0,False,0,0,0,0,0,0,0,0,0,0
38,0,False,0,0,0,0,0,0,0,0,0,0
39,0,False,0,0,0,0,0,0,0,0,0,0
