key,0,1,2,3,4,5,6
#,,,,,,,
int32,uint32,uint16,byte,byte,int32,int32,int32
1.0,464,150,50,30,0,0,0
1.1,570,150,50,70,0,0,0
1.2,686,150,30,50,0,0,0
1.3,730,150,50,50,0,0,0
1.4,770,150,70,50,0,0,0
1.5,917,150,50,30,0,0,0
1.6,1143,150,30,70,0,0,0
1.7,1287,150,70,70,0,0,0
1.8,1550,150,30,30,0,0,0
1.9,1586,150,50,30,0,0,0
1.10,1615,150,70,30,0,0,0
1.11,1963,150,50,50,0,0,0
1.12,2117,150,50,70,0,0,0
1.13,2413,150,20,20,0,16,0
1.14,2460,150,40,40,0,16,0
1.15,2503,150,60,60,0,16,0
1.16,2550,150,80,80,1,120,4
1.17,2866,150,50,50,0,0,0
1.18,3017,150,80,20,0,21,0
1.19,3064,150,60,40,0,21,0
1.20,3113,150,40,60,0,21,0
1.21,3162,150,20,80,1,100,4
1.22,3470,150,80,80,1,140,6
1.23,3907,150,30,25,0,0,0
1.24,3982,150,70,25,0,0,0
1.25,4058,150,60,50,0,0,0
1.26,4093,150,50,50,0,0,0
1.27,4130,150,40,50,0,0,0
1.28,4203,150,20,75,0,0,0
1.29,4241,150,50,75,0,0,0
1.30,4278,150,80,75,0,0,0
1.31,4370,150,30,50,1,100,5
1.32,4670,150,50,50,1,100,5
1.33,4958,150,70,50,1,400,20
2.0,516,80,60,20,0,0,0
2.1,590,80,50,30,0,0,0
2.2,630,80,40,40,0,0,0
2.3,740,80,20,60,0,0,0
2.4,780,80,40,70,0,0,0
2.5,820,80,60,80,0,0,0
2.6,969,80,80,50,0,0,0
2.7,1197,80,40,20,0,0,0
2.8,1270,80,60,20,0,0,0
2.9,1345,80,80,20,0,0,0
2.10,1420,80,80,40,0,0,0
2.11,1490,80,80,60,0,0,0
2.12,1564,80,80,80,0,0,0
2.13,1637,80,60,80,0,0,0
2.14,1719,80,40,80,0,0,0
2.15,1830,80,30,50,0,0,0
2.16,1938,80,70,50,0,0,0
2.17,2016,80,50,50,0,0,0
2.18,2163,80,50,30,0,0,0
2.19,2323,80,50,70,0,0,0
2.20,2470,80,30,50,0,0,0
2.21,2514,80,50,60,0,0,0
2.22,2559,80,70,70,0,0,0
2.23,2605,80,30,70,1,60,3
2.24,2751,80,50,50,1,100,5
2.25,2912,80,30,30,0,0,0
2.26,3066,80,80,80,0,0,0
2.27,3117,80,60,70,0,0,0
2.28,3167,80,40,60,0,0,0
