key,0,1,2,3,4,5,6,7,8,9
#,,AssignmentTalk,Quest[0],Quest[1],,,,,,
int32,str,GuildleveAssignmentTalk,Quest,Quest,bit&01,bit&02,bit&04,bit&08,bit&10,byte
393216,"Levemete",1,65756,65756,False,False,False,False,False,0
393217,"Levemete",2,65756,65756,False,False,False,False,False,0
393218,"Levemete",3,65757,65757,False,False,False,False,False,0
393219,"Levemete",4,65979,65979,False,False,False,False,False,0
393220,"Levemete",5,65756,65756,False,False,False,False,False,0
393221,"Levemete",6,66229,66229,False,False,False,False,False,0
393222,"Levemete",7,66223,66223,False,False,False,False,False,0
393223,"Levemete",8,66223,66223,False,False,False,False,False,0
393224,"Levemete",9,66224,66224,False,False,False,False,False,0
393225,"Levemete",10,66229,66229,False,False,False,False,False,0
393226,"Levemete",11,66230,66230,False,False,False,False,False,0
393227,"Levemete",12,65756,65536,False,False,False,False,False,0
393228,"Levemete",13,66228,66228,False,False,False,False,False,0
393229,"Levemete",14,65550,65550,False,False,False,False,False,0
393230,"Levemete",15,65552,65552,False,False,False,False,False,0
393231,"Levemete",16,65553,65553,False,False,False,False,False,0
393232,"Levemete",17,65980,65980,False,False,False,False,False,0
393233,"Levemete",18,65551,65551,False,False,False,False,False,0
393234,"Levemete",19,66223,65536,False,False,False,False,False,0
393235,"Levemete",20,66229,65536,False,False,False,False,False,0
393236,"Levemete",21,66232,66232,False,False,False,False,False,0
393237,"Levemete",22,66231,66231,False,False,False,False,False,0
393238,"Levemete",23,65554,65554,False,False,False,False,False,0
393239,"Grand Company Leves",24,66229,65536,True,False,False,False,False,1
393240,"Grand Company Leves",25,66229,65536,True,False,False,False,False,5
393241,"Grand Company Leves",26,65756,65536,False,True,False,False,False,1
393242,"Grand Company Leves",27,65756,65536,False,True,False,False,False,5
393243,"Grand Company Leves",28,66223,65536,False,False,True,False,False,1
393244,"Grand Company Leves",29,66223,65536,False,False,True,False,False,5
393245,"Grand Company Leves",30,65756,65536,True,True,True,False,False,5
393246,"Grand Company Leves",31,65756,65536,True,True,True,False,False,5
393247,"Grand Company Leves",32,66223,65536,True,True,True,False,False,8
393248,"Temple Leves",33,67642,67642,False,False,False,True,False,0
393249,"Levemete",34,68457,68457,False,False,False,False,True,0
393250,"Crystarium Leves",35,69138,69138,False,False,False,False,True,0
