key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
#,,,,,Balloon,,,,,,,,,,,
int32,byte,byte,byte,byte,Balloon,int16,int32,uint16,byte,byte,uint32,byte,byte,byte,uint32,uint16
30000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30001.0,1,0,0,19,3285041,2,0,0,0,0,0,0,0,0,0,0
30001.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30001.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30001.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30001.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30002.0,1,0,0,18,3,0,0,1,18,1,3,0,0,23,1,3
30002.1,0,0,0,7,1,0,0,0,18,2,4,0,0,0,0,0
30003.0,1,0,0,1,785,0,0,0,18,2,5,0,0,0,0,0
30003.1,0,0,2,9,0,0,0,0,18,1,8,0,0,0,0,0
30003.2,0,0,0,1,818,0,0,0,18,1,5,0,0,0,0,0
30004.0,1,0,0,1,785,0,0,0,18,2,5,0,0,0,0,0
30004.1,0,0,2,9,0,0,0,0,18,1,8,0,0,0,0,0
30004.2,0,0,0,1,818,0,0,0,18,1,5,0,0,0,0,0
30005.0,1,0,0,1,785,0,0,0,18,2,5,0,0,0,0,0
30005.1,0,0,2,9,0,0,0,0,18,1,8,0,0,0,0,0
30005.2,0,0,0,1,799,0,0,0,18,1,5,0,0,0,0,0
30006.0,1,0,0,1,854,0,0,0,18,2,5,0,0,0,0,0
30006.1,0,0,0,1,785,0,0,0,18,1,5,0,0,0,0,0
30007.0,1,0,0,1,808,0,0,0,18,2,5,0,0,0,0,0
30007.1,0,0,2,9,0,0,0,0,18,1,5,0,0,0,0,0
30007.2,0,0,0,1,786,0,0,0,18,1,5,0,0,0,0,0
30008.0,1,0,0,1,799,0,0,0,18,2,10,0,0,0,0,0
30008.1,0,0,0,1,785,0,0,0,18,1,10,0,0,0,0,0
30009.0,1,0,0,1,786,0,0,0,18,2,10,0,0,0,0,0
30009.1,0,0,2,9,0,0,0,0,18,1,10,0,18,3,90,0
30009.2,0,0,0,1,854,0,0,0,18,1,10,0,18,3,90,0
30009.3,0,0,0,1,786,0,0,0,18,1,10,0,18,4,90,0
30010.0,1,0,0,1,786,0,0,0,18,2,5,0,0,0,0,0
30010.1,0,0,2,9,0,0,0,0,18,1,5,0,0,0,0,0
30010.2,0,0,0,1,786,0,0,0,18,1,5,0,0,0,0,0
30011.0,1,0,0,1,796,0,0,0,18,2,5,0,0,0,0,0
30011.1,0,0,2,9,0,0,0,0,18,1,5,0,18,3,90,0
30011.2,0,0,0,24,0,0,0,0,18,2,5,0,0,0,0,0
30011.3,0,0,2,21,738,0,0,0,18,1,5,0,0,0,0,0
