key,0,1
8,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_007","Wenn Mentoren und Neulinge eine Gruppe bilden, erhalten sie einen Routine-Bonus."
9,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_008","Außerdem gibt es einen Chat-Kanal für Neulinge, in dem sie Mentoren Fragen stellen oder sich mit anderen Neulingen austauschen können."
10,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_015","Hast du dich schon ein wenig umgesehen? In Eorzea gibt es viele, die deine Hilfe als <If(PlayerParameter(4))>Abenteurerin<Else/>Abenteurer</If> brauchen. Sei mutig, sprich sie an und hilf ihnen."
11,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_016","Wenn du mal nicht weiterkommst oder etwas nicht verstehst, kannst du andere Spieler fragen - am besten natürlich solche, die sich freiwillig als Mentoren betätigen. Sie helfen dir bestimmt!"
12,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_020","Deine Waffen und deine Ausrüstung tragen schon ein paar kräftige Kerben ... Du siehst aus wie jemand, der schon etwas erlebt hat. Dann weißt du bestimmt auch, wie gefährlich es da draußen sein kann. Besonders wenn man alleine unterwegs ist."
13,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_021","Ruinen aus vergangenen Zeiten, unerforschte Höhlen, vergessene Grabstätten ... Wer diese Orte alleine betritt, wird sie nicht lebend verlassen. Deshalb ist es wichtig, Be<SoftHyphen/>kannt<SoftHyphen/>schaften zu schließen und Gruppen zu bilden."
14,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_022","Der Kampf als Gruppe erfordert Koordination und Strategie. Die nötigen Techniken lassen sich gut in der Anfänger-Arena erlernen."
15,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_025","Du hast also gut daran getan, den Weg hierher anzutreten. Die Übungen werden dir helfen, deine Kampffähigkeiten zu verbessern - und sie werden dir und deinen Freunden das Leben retten!"
16,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_030","Sie ist im Norden von Bierhafen im westlichen La Noscea gelegen und die Reise wert. Die Übungen werden dir helfen, deine Kampffähigkeiten zu verbessern - und dir und deinen Freunden das Leben retten!"
17,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_035","Du hast die Anfänger-Arena freigespielt! Du kannst sie betreten, indem du im Hauptmenü „Spielinhalte“ und dann „Anfänger-Arena“ wählst oder einen der Lehrmeister in den Aben<SoftHyphen/>teurer<SoftHyphen/>gilden ansprichst."
18,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_040","Entschuldige die Bemerkung, aber hast du schon die Übungen in der Anfänger-Arena abgeschlossen? Auch wer glaubt, schon einiges an Kampf<SoftHyphen/>erfahrung gesammelt zu haben, kann dort noch etwas Neues lernen oder an seiner Technik arbeiten. Warum meldest du dich nicht gleich zum Training?"
19,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_050","Hast du deine Übungen in der Anfänger-Arena abgeschlossen? Gratuliere. Die Techniken, die du dort gelernt hast, werden dir eines Tages das Leben retten. Davon bin ich überzeugt."
20,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_051","Vergiss die Lehren nicht und wende sie da draußen an, egal ob du alleine oder mit einer Gruppe in den Kampf ziehst."
21,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_060","Vergiss die Lehren aus der Anfänger-Arena nicht und wende sie da draußen an, egal ob du alleine oder mit einer Gruppe in den Kampf ziehst."
22,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_710_010","Dieses Training ist eigentlich für Rekruten der Eorzäischen Allianz gedacht, aber da es in Zusammenarbeit mit der Aben<SoftHyphen/>teurer<SoftHyphen/>gilde entworfen wurde, habe ich auch von deiner Leistung erfahren."
23,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_710_011","Wie ich höre, hast du noch nicht alle Einheiten erfolgreich abgeschlossen. Wenn du also etwas Zeit entbehren kannst, würde ich es dir sehr ans Herz legen, dich an allen Übungen zu versuchen. Ich bin mir sicher, dass sie dir auf deinen Abenteuern hilfreich sein werden."
24,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_710_020","Wie ich höre, hast du schon alle Einheiten erfolgreich abgeschlossen. Mit so viel Erfahrung sollte es jetzt keine Angriffe mehr geben, auf die du nicht vorbereitet bist. Auf dass dir dein Training auf deinen Abenteuern hilfreich sein wird!"
25,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_070","<If(PlayerParameter(4))>Abenteurerin<Else/>Abenteurer</If>! Du hast viel gesehen, viel erlebt und viele Kostbarkeiten angesammelt. Willst du dein Wissen jetzt nicht an weniger erfahrene Glücksritter weitergeben?"
26,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_071","Das könntest du als Mentor der Aben<SoftHyphen/>teurer<SoftHyphen/>gilde. Wenn du dich dafür interessierst, kann ich dir weiterhelfen."
27,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_080","Alle in der Gilde kennen dich und sprechen von deinen Taten. Dass du das Zeug zum Mentor hast, steht außer Frage. Die Gilde wäre stolz darauf, dich als Mentor dabei zu haben."
28,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_081","Also, wie wäre es? Kannst du dir vorstellen, dein Wissen an neue Talente weiterzugeben?"
29,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_082","Ich habe noch mehr Informationen dazu, wie du Neulingen helfen kannst. Glaub mir, das kann eine spannende Tätigkeit sein! "
30,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_090","Wie geht es dir, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>? Die Gilde ist dir äußerst dankbar für deine Arbeit als Mentor. Was kann ich heute für dich tun?"
31,"TEXT_CMNDEFBEGINNERGUIDE_00327_MENU_TITLE","Was möchtest du fragen?"
32,"TEXT_CMNDEFBEGINNERGUIDE_00327_MENU_02","Ich möchte mehr über Neulinge wissen."
33,"TEXT_CMNDEFBEGINNERGUIDE_00327_MENU_02_02","Ich möchte mehr über Neulinge wissen."
34,"TEXT_CMNDEFBEGINNERGUIDE_00327_MENU_07","Was macht ein Mentor?"
35,"TEXT_CMNDEFBEGINNERGUIDE_00327_MENU_12","Mentor werden."
36,"TEXT_CMNDEFBEGINNERGUIDE_00327_MENU_13","Wie kann ich meine Mentorenrolle ablegen?"
37,"TEXT_CMNDEFBEGINNERGUIDE_00327_MENU_30","Ich möchte mehr über Rückkehrer wissen."
38,"TEXT_CMNDEFBEGINNERGUIDE_00327_MENU_14","Wie kann ich die Anfänger-Arena betreten?"
39,"TEXT_CMNDEFBEGINNERGUIDE_00327_MENU_15","Was ist die Anfänger-Arena?"
40,"TEXT_CMNDEFBEGINNERGUIDE_00327_MENU_00","Nichts."
41,"TEXT_CMNDEFBEGINNERGUIDE_00327_MENU_03","Wer sind die Neulinge?"
42,"TEXT_CMNDEFBEGINNERGUIDE_00327_MENU_06","Was sind Mentoren?"
43,"TEXT_CMNDEFBEGINNERGUIDE_00327_MENU_04","Was ist der Neulings-Chat?"
44,"TEXT_CMNDEFBEGINNERGUIDE_00327_MENU_05","Wie bekomme ich einen Routine-Bonus?"
45,"TEXT_CMNDEFBEGINNERGUIDE_00327_MENU_08","Was macht ein Mentor?"
46,"TEXT_CMNDEFBEGINNERGUIDE_00327_MENU_09","Wie werde ich Mentor?"
47,"TEXT_CMNDEFBEGINNERGUIDE_00327_MENU_10","Was ist der <Sheet(ContentRoulette,9,0)/>?"
48,"TEXT_CMNDEFBEGINNERGUIDE_00327_MENU_11","Wo kann ich meinen Status als Mentor ändern?"
49,"TEXT_CMNDEFBEGINNERGUIDE_00327_MENU_50","Erneuerung des Mentoren-Status."
50,"TEXT_CMNDEFBEGINNERGUIDE_00327_MENU_01","Zurück."
51,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_100","Eorzea braucht neue Abenteurer. Deswegen möchten wir Neuankömmlingen unserer Zunft den Einstieg so einfach wie möglich machen. Wer noch nicht viel Erfahrung unter seinem Gürtel hat, wird bei uns ganz einfach „Neuling“ genannt."
52,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_101","Spieler und Spielerinnen, die ihre Abenteuer in Eorzea gerade erst begonnen haben, erhalten automatisch den Status „Neuling“."
53,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_100_101","Wer 300 Stunden (Erdenzeit) im Spiel verbracht und den Auftrag „Der Dämmerung entgegen“ abgeschlossen hat, gilt nicht mehr als Neuling."
54,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_102","Wenn der Online-Status auf „Neuling“ steht, wird für andere Spieler erkennbar neben dem Namen das <Gui(77)/>Neulingssysmbol angezeigt."
55,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_110","Mentoren sind erfahrene Abenteurer und Aben<SoftHyphen/>teu<SoftHyphen/>re<SoftHyphen/>rin<SoftHyphen/>nen, die sich bereit erklärt haben, Neulingen bei ihren ersten Schritten als Abenteurer zu helfen."
56,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_111","Bei Mentoren handelt es sich um erfahrene Spieler, die dir bei Fragen zur Spielwelt oder Spielmechaniken weiterhelfen."
57,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_100_111","Es gibt zwei Arten von Mentoren. Die Mentoren des Kampfes sind Veteranen des Schlachtfeldes und haben ihr Können bereits in unzähligen Kämpfen bewiesen. Die Mentoren der Sammler und Handwerker sind Meister des Handwerks und verfügen über profundes Wissen über allerlei Ressourcen und deren Beschaffung."
58,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_112","Wenn du nicht weiterkommst oder etwas nicht verstehst, sprich einfach einen Mentor an. Du erkennst sie an dem <Gui(78)/>Mentor-Symbol, das sich je nach ihrem Spezialgebiet unterscheidet."
59,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_113","<Gui(79)/>: Experte im PvE-Kampf (gegen Monster)
<Gui(81)/>: Experte im PvP-Kampf (gegen andere Spieler)
<Gui(80)/>: Experte bei Synthese und Sammeln"
60,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_114","Mentoren mit dem <Gui(78)/>-Symbol können als Meister auf allen Gebieten betrachtet werden. Sprich also ruhig einen Mentor des Fachgebiets an, zu dem du eine Frage hast!"
61,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_120","In Eorzea gibt es viel zu sehen und zu erleben - da ist es ganz normal, wenn man mal etwas nicht versteht oder eine Frage hat. In diesem Fall kann es helfen, mit anderen Neulingen zu kommunizieren und sich gegenseitig mit Informationen zu versorgen."
62,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_100_120","In Eorzea gibt es viel zu sehen und zu erleben - da ist es ganz normal, wenn ein Neuling mal etwas nicht versteht oder eine Frage hat. Warum hörst du dir nicht mal an, welche Fragen Neulinge haben, und versuchst, ihnen zu helfen? So kannst du dein Wissen teilen und wertvolle Informationen weitergeben."
63,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_121","Der Neulings-Chat ist ein spezieller Chat-Kanal, in dem Neulinge und Rückkehrer ihre Fragen stellen können."
64,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_122","Mentoren können dem Kanal nach Belieben beitreten und ihn verlassen. Damit ein Neuling oder Rückkehrer den Kanal nutzen kann, muss er von einem Mentor dazu eingeladen werden."
65,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_123","Um einen Neuling oder Rückkehrer zu diesem Chat-Kanal einzuladen, wähle den Spieler aus und benutze im Untermenü den Befehl „In den Neulings-Chat einladen“."
66,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_100_123","Um den Neulings-Chat zu verlassen, wird über das Blatt-Symbol im Chatlog die Teilnehmerliste des Neulings-Chats geöffnet und dort die Option „Verlassen“ ausgewählt."
67,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_124","Der Neulings-Chat dient Neulingen dazu, sich untereinander auszutauschen und Fragen zum Spiel zu stellen. Alle Beteiligten werden gebeten, sich an diese Regel zu halten und andere Gespräche von dem Neulings-Chat fernzuhalten."
68,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_130","Natürlich können Neulinge zwischen ihren Abenteuern eine Pause einlegen, um sich Hilfe bei einem Mentor zu holen. Noch besser ist es aber, wenn Neulinge und Mentoren zusammen Aufträge für die Bewohner Eorzeas erledigen. Dann haben beide etwas davon."
69,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_131","Wenn Neulinge bzw. Rückkehrer zusammen mit Mentoren eine Gruppe bilden und Aufträge abschließen, erhalten sie bis Stufe 90 einen Routine-Bonus."
70,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_132","Dieser Bonus gilt zum Beispiel für die Routine-Vergütungen für Instanz-Dungeons, NPC-Kämpfe auf dem freien Feld und FATEs."
71,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_140","Mentoren sind erfahrene Abenteurer und Aben<SoftHyphen/>teu<SoftHyphen/>re<SoftHyphen/>rin<SoftHyphen/>nen, die sich bereit erklärt haben, Neulingen bei ihren ersten Schritten als Abenteurer zu helfen."
72,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_141","Als Mentor hilfst du Neulingen zum Beispiel mit ihren Fragen zur Spielwelt oder Spielmechaniken. Du kannst aber auch zusammen mit Neulingen auf Abenteuer gehen."
73,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_100_141","Es gibt zwei Arten von Mentoren. Die Mentoren für Krieger und Magier sind Veteranen des Schlachtfeldes und haben ihr Können bereits in unzähligen Kämpfen bewiesen. Die Mentoren der Sammler und Handwerker sind Meister des Handwerks und verfügen über profundes Wissen über allerlei Ressourcen und deren Beschaffung."
74,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_142","Alle Mentoren, unabhängig von ihrer Spezialisierung, können den Neulings-Chat nutzen und erhalten Bonus-Routine."
75,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_100_142","Außerdem können Mentoren für Krieger und Magier noch am „<Sheet(ContentRoulette,9,0)/>“ teilnehmen."
76,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_143","Der Neulings-Chat kann mit dem Textkommando <UIForeground>F20222</UIForeground>/neulingschat ein<UIForeground>01</UIForeground> an- und mit <UIForeground>F20222</UIForeground>/neulingschat aus<UIForeground>01</UIForeground> ausgeschaltet werden."
77,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_144","Die Teilnahme am Neulings-Chat kann auch über die Teilnehmerliste verwaltet werden, die über das Blatt-Symbol im Chatlog aufgerufen wird."
78,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_150","Mentor kann nur werden, wer die nötige Erfahrung hat. Wichtiger aber ist es natürlich, dass man gerne anderen Abenteurerkollegen mit Rat und Tat zur Seite steht."
79,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_151","Wenn du glaubst, dass andere von deinem Wissen profitieren können, möchte ich dir wärmstens empfehlen, es doch mal als Mentor zu versuchen."
80,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_152","Um Mentor werden zu können, musst du bestimmte Bedingungen erfüllt haben."
81,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_153","Welche Bedingungen das sind, ist für Mentoren für Krieger sowie Magier und Mentoren für Handwerker und Sammler verschieden."
82,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_154","Mentoren für Krieger und Magier
1. Bedingung: 1.000 Dungeons, Raids oder Prüfungen erfolgreich abgeschlossen.
2. Bedingung: 1.500 Ehrungen zum wertvollsten Spieler erhalten."
83,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_155","3. Bedingung: Den Rollenauftrag für Verteidiger der Stufe 100 abgeschlossen.
4. Bedingung: Den Rollenauftrag für Heiler der Stufe 100 abgeschlossen."
84,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_100_155","5. Bedingung: Einen Rollenauftrag für Nahkampf- oder Fernkampfangreifer (phys. oder mag.) der Stufe 100 abgeschlossen."
85,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_156","Mentor für Sammler und Handwerker
1. Bedingung: 300 Sammlerstücke gefunden oder gefangen.
2. Bedingung: 100 Sammlerstücke nach Syntheserezepten hergestellt."
86,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_157","3. Bedingung: Stufe 100 in einer Sammlerklasse erreicht.
4. Bedingung: Stufe 100 in einer Handwerkerklasse erreicht."
87,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_158","Mentor werden können also Spieler, die entweder alle Bedingungen als Mentor für Krieger und Magier oder alle Bedingungen als Mentor für Sammler und Handwerker erfüllen."
88,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_159","Wenn du die Bedingungen erfüllst, kannst du einen Lehrmeister in den Aben<SoftHyphen/>teurer<SoftHyphen/>gilden ansprechen und dich als Mentor melden."
89,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_160","Viele Heraus<SoftHyphen/>forde<SoftHyphen/>rungen sind für einen Abenteurer allein unmöglich zu bewältigen. Und nicht immer findet man genug Gleichgesinnte - auch in diesen Fällen sollen Mentoren helfen und Neulinge auf ihren gefährlichsten Abenteuern begleiten."
90,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_161","Mentoren für Krieger und Magier, die an dem „<Sheet(ContentRoulette,9,0)/>“ teilnehmen, werden Gruppen mit längeren Wartezeiten zugewiesen."
91,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_162","Wird eine bestimmte Anzahl an Durchläufen des Zufallsinhalts erfüllt, erhält der Mentor eine besondere Errungenschaft inklusive Vergütung."
92,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_170","Natürlich muss ein Mentor nicht rund um die Uhr zur Verfügung stehen. Er kann jederzeit entscheiden, ob er Neulingen zur Verfügung stehen möchte."
93,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_171","Der Status „Mentor“ kann in dem Fenster „Kontakte“ an- und ausgeschaltet werden. Öffne das Fenster über das Hauptmenü (Gruppe → Kontakte)."
94,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_172","Nur wenn der Status angeschaltet ist, wird das Mentor-Symbol neben dem Namen angezeigt. Dieses Symbol unterscheidet sich je nachdem, auf welchem Gebiet du ein Experte bist. Als Mentor für Krieger und Magier stehen dir die Symbole <Gui(79)/> (Kampf gegen Monster) und <Gui(81)/> (Kampf gegen andere Spieler)  zur Verfügung. Als Handwerker- und Sammler-Experte kannst du das Symbol <Gui(80)/> auswählen. Wenn du Meister beider Welten sein solltest, kannst du das Symbol <Gui(78)/> verwenden."
95,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_100_172","<Gui(79)/>: Experte im PvE-Kampf (gegen Monster)
<Gui(81)/>: Experte im PvP-Kampf (gegen andere Spieler)
<Gui(80)/>: Experte bei Synthese und Sammeln"
96,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_101_172","Du kannst auch gegebenenfalls das <Gui(78)/>-Symbol anzeigen lassen, das dich als Meister auf allen Gebieten ausweist."
97,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_173","Alle Mentoren, die die jüngsten Bedingungen für den Mentoren-Status erfüllen, egal ob ihr Status aktiviert oder deaktiviert ist, können am „Neulings-Chat“ teilnehmen und sind berechtigt, Routine-Bonus in Gruppen mit Neulingen zu erhalten."
98,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_174","Mentoren für Krieger und Magier, die die aktuellen Bedingungen für den Mentoren-Status erfüllen, können außerdem an dem „<Sheet(ContentRoulette,9,0)/>“ teilnehmen."
99,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_175","Der Neulings-Chat kann mit dem Textkommando <UIForeground>F20222</UIForeground>/neulingschat ein<UIForeground>01</UIForeground> an- und mit <UIForeground>F20222</UIForeground>/neulingschat aus<UIForeground>01</UIForeground> ausgeschaltet werden."
100,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_176","Die Teilnahme am Neulings-Chat kann auch über die Teilnehmerliste verwaltet werden, die über das Blatt-Symbol im Chatlog aufgerufen wird."
101,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_250","Aben<SoftHyphen/>teu<SoftHyphen/>re<SoftHyphen/>rin<SoftHyphen/>nen und Abenteurer, welche das ehrenvolle Zepter der Mentoren in die Hand genommen haben, werden regelmäßig gebeten, ihren Status zu erneuern. Schließlich lernen auch die größten Meister ihres Fachs nie aus."
102,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_251","Die Bedingungen zum Erhalt des Mentoren-Status werden in regelmäßigen Abständen neu festgelegt. Wenn sich die Bedingungen ändern sollten, gibt es eine gewisse Übergangsfrist, in der Mentoren ihren Status erneuern lassen können."
103,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_252","Der Mentoren-Status kann bei eben jenem Lehrmeister erneuert werden, bei dem man ihn ursprünglich angemeldet hat. Es wird empfohlen, während der Übergangsfristen seinen Status erneuern zu lassen, um Unterbrechungen im Dasein als Mentor zu vermeiden."
104,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_253","Falls man die Übergangsfrist verstreichen lässt, ohne seinen Mentoren-Status aktualisieren zu lassen, so verfällt dieser."
105,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_254","Während der Übergangsfrist kann man auch mit einem nicht aktualisierten Mentoren-Status weiterhin den Neulings-Chat verwenden und den Routine-Bonus erhalten, allerdings bleibt einem der Zufallsinhalt: Mentor bis zur Erneuerung verwehrt."
106,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_255","Auch die Symbole, die einen als Mentor ausweisen, können in dieser Zeit nicht verwendet werden."
107,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_180","Das lob ich mir! Die Gilde braucht Leute wie dich, die das nötige Wissen haben und sich nicht davor scheuen, Verantwortung zu über<SoftHyphen/>nehmen."
108,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_185","Ich gratuliere dir, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>! Du bist nun ein Mentor. Ich wünsche dir viel Spaß bei deiner Arbeit."
109,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_186","Dein Status wurde auf Mentor gesetzt. Du kannst nun den Neulings-Chat verwenden, und in Gruppen mit Neulingen einen Routine-Bonus erhalten."
110,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_100_186","Mentoren für Krieger und Magier können außerdem an dem „<Sheet(ContentRoulette,9,0)/>“ teilnehmen."
111,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_187","Du wurdest automatisch dem Neulings-Chat hinzugefügt und kannst nun an dem <Sheet(ContentRoulette,9,0)/> teilnehmen. Schau regelmäßig vorbei, um neuen Spielern zu helfen."
112,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_190","Ich verstehe. Du willst noch einmal darüber nachdenken. Meld dich einfach, wenn du so weit bist."
113,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_200","Du willst dich also von deinem Mentoren-Dasein zurückziehen? Das ist wirklich bedauerlich ... Willst du es dir nicht noch einmal überlegen? Die jungen Abenteurer <Emphasis>brauchen</Emphasis> dich!"
114,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_205","Ich verstehe. Es kann mitunter eine große Bürde sein. Ich danke dir für deine Hilfe, und wenn du es dir in Zukunft noch einmal anders überlegst, bist du jederzeit wieder willkommen."
115,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_210","Ein Glück, du bleibst uns erhalten! Ich danke dir, und viele Neulinge werden es dir ebenfalls danken."
116,"TEXT_CMNDEFBEGINNERGUIDE_00327_COACH00327_000_300","Es kommt vor, dass sich Abenteurer zeitweise zur Ruhe setzen und erst nach einer Weile nach Eorzea zurückkehren. In der Zwischenzeit hat sich Eorzea womöglich stark verändert, sodass die Rückkehrer deinen guten Rat gebrauchen können."
117,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_301","Spieler, die mindestens mit einer Charakterklasse Stufe 50 erreicht und sich mindestens 45 Tage lang nicht eingeloggt haben, können den Rückkehrer-Status in Anspruch nehmen."
118,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_302","Rückkehrer sind an dem <Gui(95)/>-Symbol zu erkennen."
119,"TEXT_CMNDEFBEGINNERGUIDE_00327_SYSTEM_000_303","Rückkehrer erhalten dieselben Vorteile wie Neulinge. Sie können in den Neulings-Chat eingeladen werden und erhalten einen Routine-Bonus."
