0,TEXT_BANMOG202_02295_SEQ_00,"**Règle spéciale :  synchronisation de quête**
Mogek a un service un peu particulier à vous demander."
1,TEXT_BANMOG202_02295_SEQ_01,"* *Cette quête est ** synchronisée** avec votre niveau.*

Mogek souhaiterait que vous partiez recruter des Mogs pour les travaux. Il pourra ainsi leur confier quelques tâches. Mal­heu­reu­se­ment, la plupart des Mogs ont un poil dans la main et ne se déplaceront pas si vous ne leur promettez pas une récompense ex­cep­tion­nelle. Rendez-vous à Nid'Mog et soufflez “Je sais où trouver des noix de kupo.” à l'oreille de ses habitants pour les convaincre de rejoindre Mogek."
2,TEXT_BANMOG202_02295_SEQ_02,Difficile d'imaginer que les noix de kupo avaient une telle emprise sur les Mogs célestes. Aucun d'eux n'est resté insensible à vos paroles. Ils ont tout de suite reconnu la phrase préférée de Mogek et ils ont volé à tire-d'aile en direction de Bahrr Lehs. Retournez-y également afin de savoir si votre stratagème a fonctionné jusqu'au bout.
3,TEXT_BANMOG202_02295_SEQ_03,"Mogek n'a pas manqué de vous remercier pour tous vos efforts, et il vous a même dit où il trouvait toutes ces noix de kupo... Dans la réserve personnelle de Moglin ! Si ce dernier s'en aperçoit, ça va barder à Bahrr Lehs. Mogek préfère cependant se voiler la face. Il a réussi à se persuader qu'il faisait une bonne action en utilisant ces noix qu'il croit oubliées de Moglin pour payer la main-d'œuvre à qui il confie des tâches. Croisez les doigts pour que cette information ne s'ébruite pas !"
4,TEXT_BANMOG202_02295_SEQ_04,
5,TEXT_BANMOG202_02295_SEQ_05,
6,TEXT_BANMOG202_02295_SEQ_06,
7,TEXT_BANMOG202_02295_SEQ_07,
8,TEXT_BANMOG202_02295_SEQ_08,
9,TEXT_BANMOG202_02295_SEQ_09,
10,TEXT_BANMOG202_02295_SEQ_10,
11,TEXT_BANMOG202_02295_SEQ_11,
12,TEXT_BANMOG202_02295_SEQ_12,
13,TEXT_BANMOG202_02295_SEQ_13,
14,TEXT_BANMOG202_02295_SEQ_14,
15,TEXT_BANMOG202_02295_SEQ_15,
16,TEXT_BANMOG202_02295_SEQ_16,
17,TEXT_BANMOG202_02295_SEQ_17,
18,TEXT_BANMOG202_02295_SEQ_18,
19,TEXT_BANMOG202_02295_SEQ_19,
20,TEXT_BANMOG202_02295_SEQ_20,
21,TEXT_BANMOG202_02295_SEQ_21,
22,TEXT_BANMOG202_02295_SEQ_22,
23,TEXT_BANMOG202_02295_SEQ_23,
24,TEXT_BANMOG202_02295_TODO_00,"En mode de discussion **Dire**, dire “Je sais où trouver des noix de kupo” à des Mogs"
25,TEXT_BANMOG202_02295_TODO_01,Parler à Mogek
26,TEXT_BANMOG202_02295_TODO_02,
27,TEXT_BANMOG202_02295_TODO_03,
28,TEXT_BANMOG202_02295_TODO_04,
29,TEXT_BANMOG202_02295_TODO_05,
30,TEXT_BANMOG202_02295_TODO_06,
31,TEXT_BANMOG202_02295_TODO_07,
32,TEXT_BANMOG202_02295_TODO_08,
33,TEXT_BANMOG202_02295_TODO_09,
34,TEXT_BANMOG202_02295_TODO_10,
35,TEXT_BANMOG202_02295_TODO_11,
36,TEXT_BANMOG202_02295_TODO_12,
37,TEXT_BANMOG202_02295_TODO_13,
38,TEXT_BANMOG202_02295_TODO_14,
39,TEXT_BANMOG202_02295_TODO_15,
40,TEXT_BANMOG202_02295_TODO_16,
41,TEXT_BANMOG202_02295_TODO_17,
42,TEXT_BANMOG202_02295_TODO_18,
43,TEXT_BANMOG202_02295_TODO_19,
44,TEXT_BANMOG202_02295_TODO_20,
45,TEXT_BANMOG202_02295_TODO_21,
46,TEXT_BANMOG202_02295_TODO_22,
47,TEXT_BANMOG202_02295_TODO_23,
48,TEXT_BANMOG202_02295_MOGEK_000_000,"J'imagine que vous en avez assez de fouiller les ruines pour le plaisir de dénicher trois cailloux et deux sacs de matériaux esquintés... Eh bien, haut les cœurs, kuppo ! J'ai une mission com­plè­te­ment différente à vous confier !"
49,TEXT_BANMOG202_02295_MOGEK_000_001,"Il faudrait que vous m'aidiez à recruter des Mogs, kuppo. Mal­heu­reu­se­ment, ce sont de grands fainéants. Je dois toujours leur promettre des noix de kupo pour qu'ils daignent se bouger. Par contre, il suffit de leur dire “Je sais où trouver des noix de kupo” pour que leur visage s'illumine !"
50,TEXT_BANMOG202_02295_MOGEK_000_002,"Mogmul m'a dit qu'il fallait que j'arrête de donner des noix à tour de bras. Il dit que nous n'en aurons bientôt plus pour nos artisans. Mais je suis loin d'être le plus bête des Mogdernisateurs, kuppo ! J'ai une réserve secrète pour récompenser mes petits gars !"
51,TEXT_BANMOG202_02295_MOGEK_000_003,"Laissez-moi faire passer le mot ici. Vous, vous n'aurez qu'à aller au Nid-Mog pour trouver de la main-d'œuvre, kuppo. Et n'oubliez pas... “Je sais où trouver des noix de kupo.”"
52,TEXT_BANMOG202_02295_CANDIDATEMOOGLEA00295_000_010,"(12... 13... 14...)
Oh ! Comme je m'ennuie, je compte mes poils, kuppo. Avant-hier, j'ai compté mes pompons... Ça a été vite. Hier, j'ai compté mes ailes. À partir d'aujourd'hui, je me lance dans un projet plus ambitieux !"
53,TEXT_BANMOG202_02295_CANDIDATEMOOGLEA00295_000_011,"On croirait entendre Mogek, kuppo ! Ça veut dire que si je mets la patte à la pâte, il m'en donnera ? Allez, c'est pas comme si j'avais mieux à faire, kuppo."
54,TEXT_BANMOG202_02295_CANDIDATEMOOGLEB00295_000_012,"Quand je vois toutes ces plantes qui ont l'air si douces et confortables et que la brise caresse mon pelage, je me sens tout détendu, kuppo. Je pourrais rester des heures comme ça, à contempler le vide."
55,TEXT_BANMOG202_02295_CANDIDATEMOOGLEB00295_000_013,"Quelle coïncidence, c'est exactement ce que dit Mogek quand il veut nous demander un service ! Ça veut dire que si je vais le voir, il m'en donnera une ? J'en déduis que ce n'est pas le moment de rêvasser, kuppo. À plus tard, peut-être !"
56,TEXT_BANMOG202_02295_CANDIDATEMOOGLEC00295_000_014,"Ne me dites pas qu'on entend mon ventre gargouiller jusqu'à Bahrr Lehs ! J'ai tellement faim... Vous croyez que si j'attends assez longtemps, des noix de kupo vont tomber du ciel, kuppo ?"
57,TEXT_BANMOG202_02295_CANDIDATEMOOGLEC00295_000_015,"Les grands esprits se rencontrent ! Je me demandais justement s'il n'y en avait pas dans le coin, kuppo. Mais attendez... vous ne seriez pas en train de me dire que Mogek a besoin de main-d'œuvre ? Tout le monde sait ici que c'est sa phrase préférée quand il veut nous convaincre de travailler pour lui. Attendez-moi, mes petites noix. J'arrive, kuppo !"
