0,TEXT_REGROCGATESOFJUDGEMENT_00111_MARCELAIN_000_000,Que faites-vous ici ? Répondez-moi im­mé­dia­te­ment !
1,TEXT_REGROCGATESOFJUDGEMENT_00111_MARCELAIN_000_001,Nous nous préparons au combat imminent contre les dragons... Ne nous dérangez pas sans raison.
2,TEXT_REGROCGATESOFJUDGEMENT_00111_MARCELAIN_000_002,"Oh, c'est vous, noble aventurière ! Votre présence nous a été d'un grand secours, pendant la bataille. Que puis-je faire pour vous ?"
3,TEXT_REGROCGATESOFJUDGEMENT_00111_MARCELAIN_000_003,"Salutations et bienvenue, mon amie. J'ai appris avec joie que vous aviez été autorisée à entrer dans la sainte Cité. Si vous voulez mon avis, nul n'était plus digne que vous de cet honneur. Ceci étant dit, en quoi puis-je vous aider ?"
4,TEXT_REGROCGATESOFJUDGEMENT_00111_MARCELAIN_000_004,"Voilà la plus grande de toutes les héroïnes ! Je n'exagère pas, c'est le verdict des Portes du Jugement elles-mêmes ! Que puis-je faire pour vous ?"
5,TEXT_REGROCGATESOFJUDGEMENT_00111_MARCELAIN_000_005,"Que Nidhogg et ses sbires viennent s'ils l'osent, nous les attendons de pied ferme ! Mais dites-moi, qu'est-ce que vous faites ici dans un moment pareil ?"
6,TEXT_REGROCGATESOFJUDGEMENT_00111_MARCELAIN_000_010,"Je suis Marcelain, chevalier d'Ishgard et gardien des Portes du Jugement. J'ai juré de passer ma vie à défendre cette entrée contre nos ennemis."
7,TEXT_REGROCGATESOFJUDGEMENT_00111_MARCELAIN_000_011,"Je ne me soucie guère de votre identité. Si votre com­por­te­ment éveille mes soupçons, je n'hésiterai pas à vous couper la tête. Soyez prudente, aventurière."
8,TEXT_REGROCGATESOFJUDGEMENT_00111_MARCELAIN_000_012,"Je suis Marcelain, chevalier d'Ishgard et gardien des Portes du Jugement. J'ai juré de passer ma vie à défendre cette entrée contre nos ennemis."
9,TEXT_REGROCGATESOFJUDGEMENT_00111_MARCELAIN_000_013,"En raison du risque d'attaque des dragons, nous avons renforcé d'un cran le dispositif de sur­veil­lan­ce de cet endroit. Je ne peux vous accorder du temps que s'il s'agit d'une affaire de la plus haute importance."
10,TEXT_REGROCGATESOFJUDGEMENT_00111_MARCELAIN_000_015,"M'auriez-vous déjà oublié ? Je suis Marcelain, chevalier d'Ishgard et gardien des Portes du Jugement."
11,TEXT_REGROCGATESOFJUDGEMENT_00111_MARCELAIN_000_016,"Derrière ces portes se trouve l'Avancée de la Foi, qui mène à notre sainte capitale. Comme vous pouvez l'imaginer, ce pont est la clef de voûte de ce qu'on surnomme le collier de Daniffen, la grande barrière magique qui protège Ishgard."
12,TEXT_REGROCGATESOFJUDGEMENT_00111_MARCELAIN_000_017,C'est pour cela que la défense de cet endroit est cruciale. C'est également une lourde res­pon­sa­bi­li­té pour les templiers qui ont l'honneur de se voir confier ce poste.
13,TEXT_REGROCGATESOFJUDGEMENT_00111_MARCELAIN_000_018,"Mon devoir n'a pas changé depuis la dernière fois que nous nous sommes parlé. Je suis Marcelain, chevalier d'Ishgard et gardien des Portes du Jugement."
14,TEXT_REGROCGATESOFJUDGEMENT_00111_MARCELAIN_000_019,"Les dragons ont réussi à percer nos défenses, pourtant réputées inexpugnables, et ont ravagé la cité... Inutile de dire que mes hommes et moi ne pouvons nous permettre un second échec. Nous sommes tous prêts à donner notre vie pour notre pays."
15,TEXT_REGROCGATESOFJUDGEMENT_00111_MARCELAIN_000_030,"Mon devoir n'a pas changé depuis la dernière fois que nous nous sommes parlé. Je suis Marcelain, chevalier d'Ishgard et gardien des Portes du Jugement."
16,TEXT_REGROCGATESOFJUDGEMENT_00111_MARCELAIN_000_031,"Sachez que les templiers se sont battus comme un seul homme pour protéger la sainte Cité contre l'assaut du dragon maléfique. Avec vous en première ligne, nous devions plus que jamais nous montrer à la hauteur !"
17,TEXT_REGROCGATESOFJUDGEMENT_00111_MARCELAIN_000_020,"Vous vous tenez devant les Portes du Jugement, le seul moyen d'accéder à Ishgard. Seuls pourront passer ceux qui en ont été jugés dignes par la Conquérante."
18,TEXT_REGROCGATESOFJUDGEMENT_00111_MARCELAIN_000_021,"Néanmoins, sur ordre de l'Archevêque, les étrangers ne sont pas admis ici. Disparaissez, avant que je ne vous y aide."
19,TEXT_REGROCGATESOFJUDGEMENT_00111_MARCELAIN_000_022,"Vous vous tenez devant les Portes du Jugement, le seul moyen d'accéder à Ishgard. Seuls pourront passer ceux qui en ont été jugés dignes par la Conquérante."
20,TEXT_REGROCGATESOFJUDGEMENT_00111_MARCELAIN_000_023,"Mais maintenant que la guerre contre les dragons point à l'horizon, nous ne sommes pas en mesure d'évaluer ceux qui souhaitent franchir le pont. J'espère que vous comprendrez..."
21,TEXT_REGROCGATESOFJUDGEMENT_00111_MARCELAIN_000_025,"Vous vous tenez devant les Portes du Jugement, l'unique moyen d'accéder à Ishgard. Seuls pourront passer ceux qui en ont été jugés dignes par la Conquérante."
22,TEXT_REGROCGATESOFJUDGEMENT_00111_MARCELAIN_000_026,"Hélas, nous nous devons ac­tu­el­le­ment de refuser tout passage. Mais j'ai foi que tôt ou tard, une personne de votre valeur devrait obtenir l'au­to­ri­sa­tion d'emprunter ces portes."
23,TEXT_REGROCGATESOFJUDGEMENT_00111_MARCELAIN_000_027,"Vous vous tenez devant les Portes du Jugement, l'unique moyen d'accéder à Ishgard. Seuls ceux qui en ont été jugés dignes par la Conquérante sont autorisés à passer."
24,TEXT_REGROCGATESOFJUDGEMENT_00111_MARCELAIN_000_028,Il va sans dire que vos actes de bravoure vous ont valu l'estime de notre protectrice. Vous pouvez désormais franchir ce portail et entrer dans notre belle cité à votre guise.
25,TEXT_REGROCGATESOFJUDGEMENT_00111_MARCELAIN_000_029,"Soyez prudente, cependant : si vos intentions sont impures, la Conquérante vous soufflera de l'Avancée de la Foi ! Il s'agit bien entendu d'une légende, mais les gens font en général un effort pour garder leur esprit libre de pensées nuisibles lorsqu'ils traversent le pont."
26,TEXT_REGROCGATESOFJUDGEMENT_00111_Q1_000_000,Que voulez-vous savoir ?
27,TEXT_REGROCGATESOFJUDGEMENT_00111_A1_000_001,Que faites-vous ici ?
28,TEXT_REGROCGATESOFJUDGEMENT_00111_A1_000_002,Quel est cet endroit ?
29,TEXT_REGROCGATESOFJUDGEMENT_00111_A1_000_003,Rien en particulier
