key,0,1
13,"TEXT_JOBDEFSAM_00423_MAKOTO_000_071","しかし、天下が統一されると、誰もが刀を持つ時代は終わり、
刀は権力の象徴となって、侍だけが持つ物となりました。"
14,"TEXT_JOBDEFSAM_00423_MAKOTO_000_072","太平の世が続いた我が国では今や、
武家の者が世襲で侍となることが大半となっています。
そして、その伝統を守る形だけのものになりつつあるのです。"
15,"TEXT_JOBDEFSAM_00423_MAKOTO_000_073","されど、ムソウサイ様はいつも仰っていました。
太平の世で刀を持つ侍には、その平和を護る責任が伴う。
二度と乱世に戻さぬため、調和を乱す悪を討つことが大義であると。"
16,"TEXT_JOBDEFSAM_00423_MAKOTO_000_074","ウゲツ一派が暗躍している今、私はムソウサイ様の教えに従い、
この国の平和を護るため、刀を振るう所存です。
それこそが真の侍の道、武士道だと信じています。"
17,"TEXT_JOBDEFSAM_00423_MAKOTO_000_100","これは、<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>殿。
屯所でゆっくりしていってください。
この太平が保たれたのは、貴方のおかげですから。"
18,"TEXT_JOBDEFSAM_00423_MAKOTO_000_200","<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>殿。
よくぞおいでくださいました。
旅でお疲れでしたら、屯所で一服していってください。"
19,"TEXT_JOBDEFSAM_00423_Q1_000_150","何を聞く？"
20,"TEXT_JOBDEFSAM_00423_A1_000_151","近況について"
21,"TEXT_JOBDEFSAM_00423_A1_000_152","「侍」とは何か？"
22,"TEXT_JOBDEFSAM_00423_A1_000_153","キャンセル"
23,"TEXT_JOBDEFSAM_00423_MAKOTO_000_160","未熟ながら、局長となった私ですが、
隊士たちに助けられて、何とかやっています。"
24,"TEXT_JOBDEFSAM_00423_MAKOTO_000_161","局長の身では世直しの旅はできませんが、いつか赤誠組から、
第二のコガラシが生まれることを願ってやみません……。"
25,"TEXT_JOBDEFSAM_00423_MAKOTO_000_162","ところで、最近一斉に入門した者たちがいます。
それは何を隠そう、ウゲツ一派の残党たちなのです。
その行いを深く反省していたようなので、門を開きました。"
26,"TEXT_JOBDEFSAM_00423_MAKOTO_000_163","彼らは、やり方が間違っていただけで、
国を憂いていたことは、我々と変わりはありません。
今や、クガネの治安維持のために活躍してくれていますよ。"
27,"TEXT_JOBDEFSAM_00423_MAKOTO_000_164","しかし、それだけ赤誠組とウゲツ一派は表裏一体だったということ。
私も一歩間違えば、兄の思想に染まっていたかもしれません……。"
28,"TEXT_JOBDEFSAM_00423_MAKOTO_000_165","ムソウサイ様の教えを大切に、ゆっくりコツコツと、
この国の世直しを進めたいと思います。"
29,"TEXT_JOBDEFSAM_00423_MAKOTO_000_210","私は何とか局長の務めにも慣れてきて、
隊士たちとともに、クガネの治安維持に従事しています。"
30,"TEXT_JOBDEFSAM_00423_MAKOTO_000_211","ところで、侍を目指してクガネに渡った、
オスティルグレインさんをお見かけしましたか？"
31,"TEXT_JOBDEFSAM_00423_MAKOTO_000_212","彼は剣術道場に入門し、修行に打ち込んでいます。
転魂塔広場近くで、その雄姿を拝むことができますよ。"
32,"TEXT_JOBDEFSAM_00423_MAKOTO_000_213","オスティルグレインさんのように、世に蔓延る悪が、
心を入れ替えることを願ってやみません。"
33,"TEXT_JOBDEFSAM_00423_MAKOTO_000_214","そのために、今度は私たちが世直しに勤しみ、
人を変えるような、新たな物語を紡いでゆきたいと思います。"
34,"TEXT_JOBDEFSAM_00423_MAKOTO_000_300","ウルダハ商館のハンコックさんから、貴方のご活躍を聞きました。
天の果てにまで及ぶ途方もないお話に、ただ驚くばかりです。"
35,"TEXT_JOBDEFSAM_00423_MAKOTO_000_301","お話といえば、此間、モモジゴさんがクガネを訪れ、
無地鼓座で「世直しムソウサイ伝」を披露したのですよ。
満席の客席から大きな拍手喝采を浴びておりました。"
36,"TEXT_JOBDEFSAM_00423_MAKOTO_000_302","彼は世界が大変なときこそ、講談の力で人々を励まそうと、
各国を飛び回っていたそうです。"
37,"TEXT_JOBDEFSAM_00423_MAKOTO_000_303","私たちも負けじと、世直しに勤しみ、
人に希望を与える、新たな物語を紡いでゆきたいと思います。"
38,"TEXT_JOBDEFSAM_00423_MAKOTO_000_170","侍の源流は、刀を手に戦う<RubyCharaters>FF07E6ADA6E5A3ABFF0DE38282E381AEE381AEE381B5</RubyCharaters>にあります。
その技は、ひんがしの国が戦乱の直中にあった時代、
戦いの中で、発展してきたものなのです。"
39,"TEXT_JOBDEFSAM_00423_MAKOTO_000_171","しかし、天下が統一されると、誰もが刀を持つ時代は終わり、
刀は権力の象徴となって、侍だけが持つ物となりました。"
40,"TEXT_JOBDEFSAM_00423_MAKOTO_000_172","太平の世が続いた我が国では今や、
武家の者が世襲で侍となることが大半となっています。
そして、その伝統を守る形だけのものになりつつあるのです。"
41,"TEXT_JOBDEFSAM_00423_MAKOTO_000_173","されど、ムソウサイ様はいつも仰っていました。
太平の世で刀を持つ侍には、その平和を護る責任が伴う。
二度と乱世に戻さぬため、調和を乱す悪を討つことが大義であると。"
42,"TEXT_JOBDEFSAM_00423_MAKOTO_000_174","その教えは、あの方がコガラシとして世直しの旅をしたことで、
赤誠組の隊士たちにも、確かに伝わっていたようです。"
43,"TEXT_JOBDEFSAM_00423_MAKOTO_000_175","ウゲツ一派を倒した今、目下の脅威は去りましたが、
これからも我々は、この国の平和を護るため、刀を振るう所存です。
それこそが真の侍の道、武士道だと信じています。"
44,"TEXT_JOBDEFSAM_00423_TALK_ACTOR","（★未使用／削除予定★）"
