key,0,1
13,"TEXT_CTSHWDRANKING_00635_MENU_003","「累積技巧点」について聞く"
14,"TEXT_CTSHWDRANKING_00635_MENU_004","「ランキング技巧点」について聞く"
15,"TEXT_CTSHWDRANKING_00635_MENU_005","「イシュガルド復興ランキング」について聞く"
16,"TEXT_CTSHWDRANKING_00635_MENU_CANCEL","キャンセル"
17,"TEXT_CTSHWDRANKING_00635_LUDOVRAINT_020_000","現在イシュガルド復興ランキングが開催中ですよ。
フフフ、あなたの技巧点を垣間見るのは、
ワクワクしますねぇ……"
18,"TEXT_CTSHWDRANKING_00635_LUDOVRAINT_020_010","今期のイシュガルド復興ランキングは終了しましたが、
累積技巧点は、引き続き計上中ですよ。
フフフ、確認するのはワクワクしますねぇ……。"
19,"TEXT_CTSHWDRANKING_00635_LUDOVRAINT_020_011","おや、「累積技巧点」を確認いたしますか？
フフフ、あなたのご活躍をご覧ください！"
20,"TEXT_CTSHWDRANKING_00635_LUDOVRAINT_030_000","「累積技巧点」は、
特定の依頼品を納品、ないしは検品すると付与される技巧点を、
集計したものですね。"
21,"TEXT_CTSHWDRANKING_00635_LUDOVRAINT_030_010","対象の依頼品については、
製作物は「ポットキン」、素材は「フロパッサン」に、
それぞれお尋ねください。"
22,"TEXT_CTSHWDRANKING_00635_LUDOVRAINT_030_020","一定期間のみ集計される「ランキング技巧点」と違い、
こちらは上限に達するまで、恒久的に集計されます。"
23,"TEXT_CTSHWDRANKING_00635_LUDOVRAINT_030_030","累積値による報酬もご用意していますよ。
どうか、ご自身のペースでご参加くださいね。"
24,"TEXT_CTSHWDRANKING_00635_LUDOVRAINT_030_040","フフフフフ……
コツコツ納品する職人さんを想像すると、胸の高鳴りがっ！"
25,"TEXT_CTSHWDRANKING_00635_SYSTEM_030_050","「累積技巧点」は、
「クラフター／ギャザラー」の各クラスにおいて、
個別に集計されています。"
26,"TEXT_CTSHWDRANKING_00635_SYSTEM_030_060","累積技巧点の蓄積は、
ルドブランに話しかけて「自身の技巧点の確認」を選択するか、
「アチーブメントリスト」から、確認することが可能です。"
27,"TEXT_CTSHWDRANKING_00635_SYSTEM_030_070","累積値による報酬も用意されていますので、
ぜひ蒼天街へ貢献していきましょう！"
28,"TEXT_CTSHWDRANKING_00635_LUDOVRAINT_040_000","「ランキング技巧点」は、
特定の依頼品を納品、ないしは検品すると付与される技巧点を、
ある一定の期間集計したものですね。"
29,"TEXT_CTSHWDRANKING_00635_LUDOVRAINT_040_010","つまり、ランキング集計期間中に獲得した技巧点が、
その期間中の「ランキング技巧点」として扱われるわけですっ！"
30,"TEXT_CTSHWDRANKING_00635_LUDOVRAINT_040_020","集計期間を終えると、「ランキング技巧点」は白紙に戻ります。
次のイシュガルド復興ランキング集計期間では、
いちから集計されますから、ご安心くださいね。"
31,"TEXT_CTSHWDRANKING_00635_LUDOVRAINT_040_030","対象の依頼品については「累積技巧点」用のものと同様、
製作物は「ポットキン」、素材は「フロパッサン」に、
それぞれお尋ねください。"
32,"TEXT_CTSHWDRANKING_00635_LUDOVRAINT_040_040","短期間に多くの職人さんたちが、
この地で復興に貢献してくださるかもしれない、と思うと……
フフフ、ゾクゾクしてきちゃいます！"
33,"TEXT_CTSHWDRANKING_00635_SYSTEM_040_050","「ランキング技巧点」は、
「クラフター／ギャザラー」の各クラスにおいて、
個別に集計されています。"
34,"TEXT_CTSHWDRANKING_00635_SYSTEM_040_060","集計される期間および、
獲得したランキング技巧点については、ルドブランに話しかけて、
「自身の技巧点の確認」を選択することで、確認できます。"
35,"TEXT_CTSHWDRANKING_00635_SYSTEM_040_070","なお、「ランキング技巧点」を得るためには、
ホームワールドで納品、または検品を行う必要があります。
ご注意ください。"
36,"TEXT_CTSHWDRANKING_00635_SYSTEM_040_080","また、ホームワールド変更サービスを利用した場合、
「ランキング技巧点」はリセットされます。"
37,"TEXT_CTSHWDRANKING_00635_LUDOVRAINT_050_000","「イシュガルド復興ランキング」は、
期間中の「技巧点」の蓄積値を、集計したリストです。
上位入賞した職人さんは、周囲からの称賛をうけるでしょうね！"
38,"TEXT_CTSHWDRANKING_00635_LUDOVRAINT_050_010","期間中は定期的に更新しますので、どうぞお楽しみに！
復興に貢献する職人さんたちが、切磋琢磨しあう熱き戦い……
フフフ、垂涎ものですね！"
39,"TEXT_CTSHWDRANKING_00635_SYSTEM_050_020","「自身の技巧点の確認」で確認できる期間中に、
依頼品を納品、または検品すると、
「ランキング技巧点」が蓄積されます。"
40,"TEXT_CTSHWDRANKING_00635_SYSTEM_050_030","その蓄積値によって、
同一ワールド内のプレイヤー間で、順位が決定します。
ランキングは、Lodestone内の特設ページで確認が可能です。"
41,"TEXT_CTSHWDRANKING_00635_SYSTEM_050_040","なお、特設ページへは、
ルドブランの「自身の技巧点の確認」項目から、
リンクを確認することが可能です。"
42,"TEXT_CTSHWDRANKING_00635_SYSTEM_050_050","期間中の順位については、
Lodestone内の特設ページが、一日一回更新されます。
奮ってご参加ください！"
