key,0,1
#,,
int32,str,str
0,"TEXT_AKTKMA114_04370_SEQ_00","イェドリマンのマトシャは、おどおどしている。"
1,"TEXT_AKTKMA114_04370_SEQ_01",""
2,"TEXT_AKTKMA114_04370_SEQ_02",""
3,"TEXT_AKTKMA114_04370_SEQ_03",""
4,"TEXT_AKTKMA114_04370_SEQ_04",""
5,"TEXT_AKTKMA114_04370_SEQ_05",""
6,"TEXT_AKTKMA114_04370_SEQ_06",""
7,"TEXT_AKTKMA114_04370_SEQ_07",""
8,"TEXT_AKTKMA114_04370_SEQ_08",""
9,"TEXT_AKTKMA114_04370_SEQ_09",""
10,"TEXT_AKTKMA114_04370_SEQ_10",""
11,"TEXT_AKTKMA114_04370_SEQ_11",""
12,"TEXT_AKTKMA114_04370_SEQ_12",""
13,"TEXT_AKTKMA114_04370_SEQ_13",""
14,"TEXT_AKTKMA114_04370_SEQ_14",""
15,"TEXT_AKTKMA114_04370_SEQ_15",""
16,"TEXT_AKTKMA114_04370_SEQ_16",""
17,"TEXT_AKTKMA114_04370_SEQ_17",""
18,"TEXT_AKTKMA114_04370_SEQ_18",""
19,"TEXT_AKTKMA114_04370_SEQ_19",""
20,"TEXT_AKTKMA114_04370_SEQ_20",""
21,"TEXT_AKTKMA114_04370_SEQ_21",""
22,"TEXT_AKTKMA114_04370_SEQ_22",""
23,"TEXT_AKTKMA114_04370_SEQ_23",""
24,"TEXT_AKTKMA114_04370_TODO_00","マトシャと話して同行させる"
25,"TEXT_AKTKMA114_04370_TODO_01","マトシャを連れてメルンナと話す"
26,"TEXT_AKTKMA114_04370_TODO_02","マトシャを連れてナシュリーンと話す"
27,"TEXT_AKTKMA114_04370_TODO_03","マトシャを連れてバザーマと話す"
28,"TEXT_AKTKMA114_04370_TODO_04","連れているマトシャと指定地点で話す"
29,"TEXT_AKTKMA114_04370_TODO_05","サンクレッドと話す"
30,"TEXT_AKTKMA114_04370_TODO_06",""
31,"TEXT_AKTKMA114_04370_TODO_07",""
32,"TEXT_AKTKMA114_04370_TODO_08",""
33,"TEXT_AKTKMA114_04370_TODO_09",""
34,"TEXT_AKTKMA114_04370_TODO_10",""
35,"TEXT_AKTKMA114_04370_TODO_11",""
36,"TEXT_AKTKMA114_04370_TODO_12",""
