0,TEXT_CMNFATSHOP1N4FIELD_00583_SIULMET_000_001,"Désolé, frangine, mais je n'ai rien à t'échanger ac­tu­el­le­ment. Les articles que j'ai commandés ne m'ont toujours pas été livrés. Reviens me voir plus tard, si tu veux bien."
1,TEXT_CMNFATSHOP1N4FIELD_00583_SYSTEM_000_002,"Pour pouvoir commercer avec ce marchand, vous devez préalablement progresser jusqu'à une étape donnée de l'épopée (Shadowbringers)."
2,TEXT_CMNFATSHOP1N4FIELD_00583_SIULMET_001_001,"Salut frangine ! Si tu cherches des articles de Grand-Lac, j'ai pro­ba­ble­ment ce qu'il te faut, mais sache que je ne les échange que contre des gemmes bicolores."
3,TEXT_CMNFATSHOP1N4FIELD_00583_SYSTEM_999_001,"Vous avez maintenant accès aux articles proposés par Siulmet, à Fort Jobb !"
4,TEXT_CMNFATSHOP1N4FIELD_00583_SYSTEM_001_002,Vous pouvez désormais échanger vos gemmes bicolores dans cette zone pour obtenir toutes sortes d'objets locaux.
5,TEXT_CMNFATSHOP1N4FIELD_00583_SYSTEM_001_003,La variété de ces articles augmentera en fonction du nombre d'ALÉA réussis dans la zone. Vous avez donc tout intérêt à participer à ces ALÉA !
6,TEXT_CMNFATSHOP1N4FIELD_00583_SIULMET_002_001,"Tiens, voilà les articles que je peux te proposer ac­tu­el­le­ment. Si c'était plus calme à Grand-Lac, j'en aurais cer­tai­ne­ment une plus grande variété, mais bon, on fait avec ce qu'on a..."
7,TEXT_CMNFATSHOP1N4FIELD_00583_SIULMET_002_002,"Les routes sont un peu plus sûres depuis quelque temps, par ici. Résultat, j'ai davantage d'articles à vendre."
8,TEXT_CMNFATSHOP1N4FIELD_00583_SIULMET_002_003,"Hé, frangine, regarde un peu la variété de mes articles ! Les routes sont bien plus sûres désormais à Grand-Lac et j'arrive à me procurer tout ce qu'il y a de meilleur dans la région !"
9,TEXT_CMNFATSHOP1N4FIELD_00583_ZUMUTT_000_001,"Lali-ho ! Je suis contente de te voir, l'amie, mais j'ai malheureusement rien à te proposer ac­tu­el­le­ment. Reviens plus tard, s'il te plaît !"
10,TEXT_CMNFATSHOP1N4FIELD_00583_ZUMUTT_001_001,"Lali-ho ! Si tu cherches des produits de cette île, tu t'adresses à la bonne personne, l'amie. Je te les échange contre des gemmes bicolores !"
11,TEXT_CMNFATSHOP1N4FIELD_00583_SYSTEM_999_002,"Vous avez maintenant accès aux articles proposés par Zumutt, à Tomra !"
12,TEXT_CMNFATSHOP1N4FIELD_00583_ZUMUTT_002_001,"Ah, je suis contente de te voir, ma cliente préférée ! Je n'ai pas beaucoup d'articles à te proposer, mais peut-être qu'il y en a qui t'intéresseront !"
13,TEXT_CMNFATSHOP1N4FIELD_00583_ZUMUTT_002_002,"Ah, je suis contente de te voir, ma cliente préférée ! Les routes sont plus fréquentables ces derniers temps, et par conséquent, j'ai davantage de produits à te proposer !"
14,TEXT_CMNFATSHOP1N4FIELD_00583_ZUMUTT_002_003,"Ah, je suis contente de te voir, ma cliente préférée ! J'ai tout plein d'articles de Kholusia pour toi, aujourd'hui ! C'est parce que les routes sont sûres et qu'il est facile de transporter les mar­chan­di­ses !"
