key,0,1
#,,
int32,str,str
0,"TEXT_AKTKMA118_04374_SEQ_00","Nidhana hat nach dem kleinen Zwischenfall an Kadjayas Bühne neuen Mut gefasst."
1,"TEXT_AKTKMA118_04374_SEQ_01",""
2,"TEXT_AKTKMA118_04374_SEQ_02",""
3,"TEXT_AKTKMA118_04374_SEQ_03",""
4,"TEXT_AKTKMA118_04374_SEQ_04",""
5,"TEXT_AKTKMA118_04374_SEQ_05",""
6,"TEXT_AKTKMA118_04374_SEQ_06",""
7,"TEXT_AKTKMA118_04374_SEQ_07",""
8,"TEXT_AKTKMA118_04374_SEQ_08",""
9,"TEXT_AKTKMA118_04374_SEQ_09",""
10,"TEXT_AKTKMA118_04374_SEQ_10",""
11,"TEXT_AKTKMA118_04374_SEQ_11",""
12,"TEXT_AKTKMA118_04374_SEQ_12",""
13,"TEXT_AKTKMA118_04374_SEQ_13",""
14,"TEXT_AKTKMA118_04374_SEQ_14",""
15,"TEXT_AKTKMA118_04374_SEQ_15",""
16,"TEXT_AKTKMA118_04374_SEQ_16",""
17,"TEXT_AKTKMA118_04374_SEQ_17",""
18,"TEXT_AKTKMA118_04374_SEQ_18",""
19,"TEXT_AKTKMA118_04374_SEQ_19",""
20,"TEXT_AKTKMA118_04374_SEQ_20",""
21,"TEXT_AKTKMA118_04374_SEQ_21",""
22,"TEXT_AKTKMA118_04374_SEQ_22",""
23,"TEXT_AKTKMA118_04374_SEQ_23",""
24,"TEXT_AKTKMA118_04374_TODO_00","Mit Varshahn sprechen"
25,"TEXT_AKTKMA118_04374_TODO_01","Erneut mit Varshahn sprechen"
26,"TEXT_AKTKMA118_04374_TODO_02","Am Stützpunkt des Himmelsheers mit Soldaten sprechen"
27,"TEXT_AKTKMA118_04374_TODO_03","Mit Varshahn sprechen"
28,"TEXT_AKTKMA118_04374_TODO_04","Auf den Hamsa aufsitzen"
29,"TEXT_AKTKMA118_04374_TODO_05","Mit dem Hamsa zum Zielort reiten"
30,"TEXT_AKTKMA118_04374_TODO_06","Mit Zeynuha sprechen"
31,"TEXT_AKTKMA118_04374_TODO_07",""
32,"TEXT_AKTKMA118_04374_TODO_08",""
33,"TEXT_AKTKMA118_04374_TODO_09",""
34,"TEXT_AKTKMA118_04374_TODO_10",""
