#,Text
0,
1,Missionsziel abgeschlossen!
2,Alle Missionsziele abgeschlossen!
3,[Nur in der Kosmo-Erkundung verwendbar]
4,"Scheint, als hättest du die Forschung für  vollständig beendet!
Dann musst du jetzt wohl ganz geduldig warten, bis es mehr gibt, was?"
5,Die Forschung für  macht gewaltige Fortschritte. Melde dich bitte bei der Kosmo-Forschung zur Einreichung der Daten!
6,Der Fortschritt der Datenanalyse deiner Forschung als  sieht wie folgt aus!
7,"Das muss hier ... und dies muss dort ... Ja, genau!
Aber heißt das dann, dass das hier da hinten hin muss ...?!"
8,"Die Forschungsmodule, die wir hier benutzen, haben wir uns übrigens ganz dreist von der Magieakademie abgeschaut, hehe ..."
9,"Je weiter die Kosmo-Forschung fortschreitet, desto praktischere Werkzeuge werden verfügbar!"
10,"Komplizierte Forschung benötigt noch kompliziertere Daten.
Unser Erfolg hängt von deinem Können ab!"
11,"Forschung auf unter­schied­lichen Forschungsgebieten voranzutreiben, steigert die Effizienz im Gesamtbild!"
12,<knister>...as zum...<rausch>...ie Verbin...o schlech...<rausch>
13,"Die natürlichen Ressourcen auf Phaenna sind überaus faszinierend!
Das wird unserer Forschung sicher einen ordentlichen Schub geben!"
14,Die Pflanzen hier weisen komplett einzigartige Strukturen auf! Unter dem Mikroskop ist ihr Glitzern besonders schön anzusehen!
15,"Wir haben versucht, das gigantische Loch im Kapselgrund zu vermessen. Und scheinbar geht es unter den Kugeln einfach unendlich weiter ... Pass also auf, da ja nicht reinzufallen!"
16,"Im geschmolzenen Zustand strahlt das Glas aus dem Fusingway-Schlund zwar feuerrot, aber wenn es abkühlt und verhärtet, schillert es auch in anderen Farben!"
17,Reserviert für „“ 
18,"In Bestways Namen - was schweben denn auf einmal all meine schönen Unterlagen durch die Luft?! Das sind wohl besagte Gravitationsanomalien, was?"
19,Letztens bin ich im Karottensaftsuff gestolpert und habe das gute Elixier glatt verschüttet. Dank der kruden Schwerkraft hatte ich aber Glück und konnte die Tropfen aus der Schwebe schlürfen!
20,"Selbst im Gravikreator wurde unsere Forschung verwendet. Ein gewaltiger Hopser für die Wissenschaft, wenn du mich fragst!"
21,"Die Überreste dieser mysteriösen Zivilisation, die überall zu finden sind, werfen so viele Fragen auf ... Je mehr wir herausfinden, desto besser für unsere Forschung, will ich meinen!"
22,"Dann haben die Gegangenen also über hochentwickelte Magie verfügt, die ihnen den Transport ihrer Bauten ermöglicht hat. Was es da draußen wohl noch so gibt ...?"
