0,TEXT_REGWILCAMPBLUEFOG_00121_CRACKEDFIST_000_000,"Flame Sergeant Cracked Fist, at your service."
1,TEXT_REGWILCAMPBLUEFOG_00121_Q1_000_000,What will you ask?
2,TEXT_REGWILCAMPBLUEFOG_00121_A1_000_001,What do you do here?
3,TEXT_REGWILCAMPBLUEFOG_00121_A1_000_002,What kind of place is this?
4,TEXT_REGWILCAMPBLUEFOG_00121_A1_000_003,Nothing.
5,TEXT_REGWILCAMPBLUEFOG_00121_CRACKEDFIST_000_010,"I am the Immortal Flames officer in charge of the garrison here at Bluefog. 'Tis no small responsibility, owing to our close proximity to Garlean-held territory."
6,TEXT_REGWILCAMPBLUEFOG_00121_CRACKEDFIST_000_011,"The troops are constantly on edge, and maintaining their morale is a constant battle. Suffice it to say the perpetual gloom does naught to lift men's spirits. A bit of sunlight would do us all good."
7,TEXT_REGWILCAMPBLUEFOG_00121_CRACKEDFIST_000_020,"In the past, Camp Bluefog barely warranted mention on the map, but that all changed when the Empire came and raised its fortresses of steel on the northern edge of Thanalan."
8,TEXT_REGWILCAMPBLUEFOG_00121_CRACKEDFIST_000_021,"Make no mistake, the camp is now one of the Alliance's most important garrisons. Should this position be lost, our frontline forces at the Ceruleum Processing Plant would effectively be isolated."
9,TEXT_REGWILCAMPBLUEFOG_00121_CRACKEDFIST_000_022,"Lest you wonder, the name Bluefog is taken from the bluish haze that accompanies the extraction of that selfsame ceruleum."
10,TEXT_REGWILCAMPBLUEFOG_00121_CRACKEDFIST_000_050,"A good evening to you,  ─or as good a day as one sees in these dismal environs. Is there aught I can help you with?"
