key,0,1,2,3,4,5
#,ENPC,Behavior,X,Y,Z,Rot
int32,ENpcResident,Behavior,single,single,single,single
0.0,0,0,0,0,0,0
1.0,0,0,0,0,0,0
1.1,0,0,0,0,0,0
1.2,0,0,0,0,0,0
2.0,1043467,33402,3,0.2,2.19,192
2.1,1043467,33398,-2.19,0.2,-1.79,207.6
2.2,1043468,33394,5.98,0.19,-5.29,90.6
2.3,1043468,33394,-5.83,0.2,4.77,350.4
3.0,1043467,33398,-2.43,1,-4.96,183
3.1,1043471,33401,-3,1,3.28,54
3.2,1043471,33401,4.93,1,3.98,348.6
3.3,1043467,33396,7.31,1,-3.37,169.8
4.0,1043467,33398,-7.96,1.17,-2.14,98.4
4.1,1043471,33395,-4.74,1,1.63,270
4.2,1043471,33395,9.39,1,0.58,0
4.3,1043471,33395,-5.67,1,-6.87,180
5.0,1043467,33403,1.9,8.29,9.67,0
5.1,1043467,33403,9.89,1,6.11,31.5329
5.2,1043467,33403,-9.64,1,7.51,336.726
5.3,1043467,33403,6.63,13.26,-0.36,7.14426
6.0,1043467,33397,7.49,1,-5.75,180
6.1,1043467,33397,4.17,1,-1.1,360
6.2,1043467,33398,-3.72,1,0.98,310
6.3,1043467,33396,-8.81,1,2.5,180
6.4,1043467,33396,-0.2,7.1,-3.6,360
7.0,1043467,33402,0.92,1,5.66,180
7.1,1043471,33395,8.4,1,0.14,90
7.2,1043471,33395,-1.79,1,-5.33,180
7.3,1043467,33396,-6.42,1.11,2.54,270
7.4,1043467,33398,3.45,1,0.44,24
8.0,1043467,33403,-6.46,8.42,5.95,353.324
8.1,1043467,33403,5.48,7.29,5.79,0.64986
8.2,1043467,33403,-4.95,1,6.86,345.267
8.3,1043467,33403,1,16.89,4.62,368.143
8.4,1043467,33403,4.56,2.84,3.84,260.789
9.0,1043467,33397,-0.7,1,0.51,360
9.1,1043467,33397,7.22,1,-4.31,180
9.2,1043467,33396,4.54,2.84,3.82,270
9.3,1043467,33398,-5.36,1,-3.18,222
