0,TEXT_FESHLX2024WITCH_00857_PUMPKIN_000_000,Hi hi... Que dirais-tu de passer le temps en discutant un peu avec moi ?
1,TEXT_FESHLX2024WITCH_00857_Q1_000_000,Que dites-vous ?
2,TEXT_FESHLX2024WITCH_00857_A1_000_001,Quel est cet endroit ?
3,TEXT_FESHLX2024WITCH_00857_A1_000_002,Qui êtes-vous vraiment ?
4,TEXT_FESHLX2024WITCH_00857_A1_000_003,Quel est votre but ?
5,TEXT_FESHLX2024WITCH_00857_A1_000_004,Rien en particulier
6,TEXT_FESHLX2024WITCH_00857_PUMPKIN_000_010,Tu te trouves ici devant mon humble demeure. J'espère que tu y passeras un agréable moment.
7,TEXT_FESHLX2024WITCH_00857_PUMPKIN_000_020,"Je suis la tête de citrouille, qui d'autre ? As-tu déjà entendu parler de cette entité légendaire qui paradait les nuits à la tête d'une troupe de monstres ? Eh bien, ce n'est autre que moi-même."
8,TEXT_FESHLX2024WITCH_00857_PUMPKIN_000_021,"Mais tu sais, ce n'est rien de plus qu'un titre transmis de génération en génération dans ma famille, tout comme nos capacités à manipuler les créatures du néant... Hi hi."
9,TEXT_FESHLX2024WITCH_00857_PUMPKIN_000_030,"Mes ancêtres ont participé à de nombreux combats associés à ces entités, mais leurs agissements ont pro­fon­dé­ment détérioré ce monde."
10,TEXT_FESHLX2024WITCH_00857_PUMPKIN_000_031,"Ils ont regretté leurs actes et se sont donné pour mission de veiller sur les créatures du néant, ce que je perpétue. Bien sûr, je ne cherche pas à les exterminer, mais à ce qu'elles puissent vivre dans la joie."
11,TEXT_FESHLX2024WITCH_00857_PUMPKIN_000_032,"Oh, quelle pipelette je fais. Je n'ai pas souvent des invités et j'ai un peu de mal à contenir mon enthousiasme en ta présence, hi hi..."
12,TEXT_FESHLX2024WITCH_00857_PUMPKIN_000_033,"Je peux sentir que tu es également liée à une créature du néant. Comme tu le sais, cette technique est très dangereuse. Fais bien attention lorsque tu y as recours."
